source_item_id	source_family	version_scope	source_path	source_heading	item_type	attachment_target	coverage_status	attachment_anchor	routing_aliases	matrix_notes	guardrail_reason	audit_job	evidence
SRC-OTHER-XVER-000158	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > Plan Nodes > PARALLEL-QUEUE	other documented category	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Plan Node Reference > PARALLEL-QUEUE; Transformed Plan Trees > Parallel scan coordinator	performance tuning; other documented category; execution plan; hints; statistics; Monitoring API; documented item; source-backed; answer block; PARALLEL-QUEUE; TID; parallel query	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: `PARALLEL-QUEUE` appears when parallel processing distributes child work; `TID` identifies parallel thread output in plan examples.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 4610-4699; matching English extraction aid PARALLEL-QUEUE node; rg -n 'Plan node block: `PARALLEL-QUEUE`|TID|Parallel scan coordinator' GPTs/attachments/08_performance_tuning_monitoring.md
SRC-OTHER-XVER-000159	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > Plan Nodes > PARALLEL-SCAN-COORDINATOR	other documented category	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Plan Node Reference > PARALLEL-SCAN-COORDINATOR; Transformed Plan Trees > Parallel scan coordinator	performance tuning; other documented category; execution plan; hints; statistics; Monitoring API; documented item; source-backed; answer block; PARALLEL-SCAN-COORDINATOR; PARALLEL-QUEUE; TID; SCAN	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: `PARALLEL-SCAN-COORDINATOR` coordinates parallel scan children; answer interpretation should preserve coordinator, queue, and thread identifiers.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 4699-4764; matching English extraction aid parallel scan coordinator node; rg -n 'Plan node block: `PARALLEL-SCAN-COORDINATOR`|PARALLEL-SCAN-COORDINATOR' GPTs/attachments/08_performance_tuning_monitoring.md
SRC-OTHER-XVER-000160	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > Plan Nodes > PARTITION-COORDINATOR	other documented category	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Plan Node Reference > PARTITION-COORDINATOR; Transformed Plan Trees > Partition coordinator	performance tuning; other documented category; execution plan; hints; statistics; Monitoring API; documented item; source-backed; answer block; PARTITION-COORDINATOR; partition pruning; partition order	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: `PARTITION-COORDINATOR` routes work across relevant partitions; tuning answers should check partition pruning and partition-level access rather than assuming all partitions are scanned.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 4764-4853; matching English extraction aid partition coordinator node; rg -n 'Plan node block: `PARTITION-COORDINATOR`|Partition coordinator' GPTs/attachments/08_performance_tuning_monitoring.md
SRC-OTHER-XVER-000161	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > Plan Nodes > PROJECT	other documented category	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Plan Node Reference > PROJECT	performance tuning; other documented category; execution plan; hints; statistics; Monitoring API; documented item; source-backed; answer block; PROJECT; COLUMN_COUNT; TUPLE_SIZE; COST	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: `PROJECT` is usually the root plan node that produces target columns; real access, join, sort, and hash cost are found in lower child nodes.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 4853-4899; matching English extraction aid PROJECT node; rg -n 'Plan node block: `PROJECT`|COLUMN_COUNT|TUPLE_SIZE' GPTs/attachments/08_performance_tuning_monitoring.md
SRC-OTHER-XVER-000162	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > Plan Nodes > SCAN	other documented category	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Plan Node Reference > SCAN; EXPLAIN PLAN > Predicate detail	performance tuning; other documented category; execution plan; hints; statistics; Monitoring API; documented item; source-backed; answer block; SCAN; TABLE; INDEX; FULL SCAN; RANGE SCAN; ACCESS; DISK_PAGE_COUNT; TID; TRCLOG_DETAIL_PREDICATE	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: `SCAN` directly accesses a table, index, or partition; key output includes table, index, scan method, access count, disk page count, thread ID, and predicate detail when enabled.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 4899-5057; matching English extraction aid SCAN node; rg -n 'Plan node block: `SCAN`|TRCLOG_DETAIL_PREDICATE|FIXED KEY RANGE|VARIABLE KEY RANGE' GPTs/attachments/08_performance_tuning_monitoring.md
SRC-OTHER-XVER-000163	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > Plan Nodes > VIEW and VIEW-SCAN	other documented category	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Plan Node Reference > VIEW; Plan Node Reference > VIEW-SCAN	performance tuning; other documented category; execution plan; hints; statistics; Monitoring API; documented item; source-backed; answer block; VIEW; VIEW-SCAN; ACCESS; COST; materialized view result	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: `VIEW` represents a view result and `VIEW-SCAN` scans a materialized view result; these nodes should be tied back to view merge/materialization and pushed predicate behavior.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 5057-5157; matching English extraction aid VIEW and VIEW-SCAN nodes; rg -n 'Plan node block: `VIEW`|Plan node block: `VIEW-SCAN`' GPTs/attachments/08_performance_tuning_monitoring.md
SRC-OTHER-XVER-000164	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > Plan Nodes > SET-DIFFERENCE	other documented category	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Plan Node Reference > SET-DIFFERENCE; Transformed Plan Trees > SET-DIFFERENCE for MINUS	performance tuning; other documented category; execution plan; hints; statistics; Monitoring API; documented item; source-backed; answer block; SET-DIFFERENCE; MINUS; ITEM_SIZE; ITEM_COUNT; BUCKET_COUNT; DISK_PAGE_COUNT; ACCESS; COST	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: `SET-DIFFERENCE` performs `MINUS`, storing and searching intermediate results with bucket or disk temporary fields.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 5157-5232; matching English extraction aid SET-DIFFERENCE node; rg -n 'Plan node block: `SET-DIFFERENCE`|SET-DIFFERENCE for MINUS' GPTs/attachments/08_performance_tuning_monitoring.md
SRC-OTHER-XVER-000165	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > Plan Nodes > SET-INTERSECT	other documented category	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Plan Node Reference > SET-INTERSECT; Transformed Plan Trees > SET-INTERSECT	performance tuning; other documented category; execution plan; hints; statistics; Monitoring API; documented item; source-backed; answer block; SET-INTERSECT; INTERSECT; ITEM_SIZE; ITEM_COUNT; BUCKET_COUNT; DISK_PAGE_COUNT; ACCESS; COST	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: `SET-INTERSECT` performs `INTERSECT`, storing and comparing intermediate results for the intersection set.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 5232-5307; matching English extraction aid SET-INTERSECT node; rg -n 'Plan node block: `SET-INTERSECT`|SET-INTERSECT' GPTs/attachments/08_performance_tuning_monitoring.md
SRC-OTHER-XVER-000166	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > Plan Nodes > SORT	other documented category	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Plan Node Reference > SORT; Transformed Plan Trees > SORT	performance tuning; other documented category; execution plan; hints; statistics; Monitoring API; documented item; source-backed; answer block; SORT; ORDER BY; GROUP BY; DISTINCT; join; ITEM_SIZE; ITEM_COUNT; DISK_PAGE_COUNT; ACCESS; COST	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: `SORT` stores and sorts intermediate rows for `ORDER BY`, `GROUP BY`, `DISTINCT`, or sort-based joins; item count and disk pages indicate expensive sort work.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 5307-5394; matching English extraction aid SORT node; rg -n 'Plan node block: `SORT`|ORDER BY|GROUP BY|DISTINCT' GPTs/attachments/08_performance_tuning_monitoring.md
SRC-OTHER-XVER-000167	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > Plan Nodes > STORE	other documented category	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Plan Node Reference > STORE; Transformed Plan Trees > STORE nested-loop join	performance tuning; other documented category; execution plan; hints; statistics; Monitoring API; documented item; source-backed; answer block; STORE; ITEM_SIZE; ITEM_COUNT; DISK_PAGE_COUNT; ACCESS; COST; Cartesian product	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: `STORE` temporarily stores query results, often for joins such as Cartesian products; tune by checking missing join predicates and stored-row counts.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 5394-5432; matching English extraction aid STORE node; rg -n 'Plan node block: `STORE`|STORE nested-loop join' GPTs/attachments/08_performance_tuning_monitoring.md
SRC-OTHER-XVER-000168	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > Plan Nodes > WINDOW SORT	other documented category	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Plan Node Reference > Plan node block: WINDOW SORT	performance tuning; other documented category; execution plan; hints; statistics; Monitoring API; documented item; source-backed; answer block; WINDOW SORT; WINDOW-SORT; OVER clause; ITEM_SIZE; ITEM_COUNT	FCA-J043 remediation: promoted WINDOW SORT/WINDOW-SORT from token-level result-cache coverage to a dedicated plan-node block with output form, fields, and tuning cautions.		FCA-J043	FCA-J043: rg -n 'Plan node block: `WINDOW SORT`|WINDOW SORT|WINDOW-SORT|OVER clause' GPTs/attachments/08_performance_tuning_monitoring.md Manuals/Altibase_7.3/kor/Performance\ Tuning\ Guide.md
SRC-OTHER-XVER-000169	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > Statistics Overview	other documented category	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Statistics	performance tuning; other documented category; execution plan; hints; statistics; Monitoring API; documented item; source-backed; answer block; Table Statistics; Column Statistics; Index Statistics; Database system statistics; V$DBMS_STATS	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: Optimizer statistics include table, column, index, and database system statistics; they influence execution plans and should be checked or refreshed before index, hint, or plan-cache tuning.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 5481-5523; matching English extraction aid statistics overview; rg -n 'Statistics types used by the optimizer|Table statistics|Column statistics|Index statistics|Database system statistics' GPTs/attachments/08_performance_tuning_monitoring.md
SRC-SQL-XVER-000092	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > Managing Statistics > Stats Collection	SQL syntax	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Statistics > Procedure block: GATHER_DATABASE_STATS; Procedure block: GATHER_TABLE_STATS; Procedure block: GATHER_INDEX_STATS; Procedure block: GATHER_SYSTEM_STATS	performance tuning; SQL syntax; execution plan; hints; statistics; Monitoring API; syntax; BNF; privileges; examples; validation SQL; GATHER_SYSTEM_STATS; GATHER_DATABASE_STATS; GATHER_TABLE_STATS; GATHER_INDEX_STATS; DBMS_STATS; no_invalidate	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: Altibase can gather system, database, table, and index statistics through DBMS_STATS procedures; statistics collection can rebuild related plans unless controlled by source-backed procedure options.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 5523-5558; matching Stored Procedures Manual procedure signatures already consolidated; rg -n 'GATHER_DATABASE_STATS|GATHER_TABLE_STATS|GATHER_INDEX_STATS|GATHER_SYSTEM_STATS|no_invalidate' GPTs/attachments/08_performance_tuning_monitoring.md
SRC-SQL-XVER-000093	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > Managing Statistics > manual statistics	SQL syntax	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Statistics > Procedure block: SET_TABLE_STATS; Procedure block: SET_INDEX_STATS; Procedure block: SET_COLUMN_STATS; Procedure block: SET_SYSTEM_STATS	performance tuning; SQL syntax; execution plan; hints; statistics; Monitoring API; syntax; BNF; privileges; examples; validation SQL; SET_SYSTEM_STATS; SET_TABLE_STATS; SET_INDEX_STATS; SET_COLUMN_STATS; SREAD_TIME; MREAD_TIME; HASH_TIME; COMPARE_TIME; STORE_TIME	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: Altibase can manually set system, table, index, and column statistics; generated answers must ask for measured values before issuing `SET_*_STATS` procedures.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 5523-5558; matching Stored Procedures Manual signatures already consolidated; rg -n 'SET_TABLE_STATS|SET_INDEX_STATS|SET_COLUMN_STATS|SET_SYSTEM_STATS|SREAD_TIME|STORE_TIME' GPTs/attachments/08_performance_tuning_monitoring.md
SRC-SQL-XVER-000094	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > Managing Statistics > table statistics lock	SQL syntax	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Statistics > Procedure block: LOCK_TABLE_STATS and UNLOCK_TABLE_STATS	performance tuning; SQL syntax; execution plan; hints; statistics; Monitoring API; syntax; BNF; privileges; examples; validation SQL; LOCK_TABLE_STATS; UNLOCK_TABLE_STATS; V$LOCK_TABLE_STATS; STAT_LOCKED	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: Altibase can lock or unlock table statistics; answers should check `V$LOCK_TABLE_STATS` and explain whether stats are `LOCKED` or `NONE` before recommending collection or plan changes.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 5523-5558; Korean General Reference 2 V$LOCK_TABLE_STATS checked by earlier view jobs; rg -n 'LOCK_TABLE_STATS|UNLOCK_TABLE_STATS|V\\$LOCK_TABLE_STATS|STAT_LOCKED' GPTs/attachments/08_performance_tuning_monitoring.md GPTs/attachments/06_data_dictionary_performance_views.md
SRC-OTHER-XVER-000170	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > Auto Stats > restrictions	warning	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Statistics > Statistics caution block	performance tuning; warning; execution plan; hints; statistics; Monitoring API; caution; missing input; safest next check; V$DBMS_STATS; FULL SCAN; INDEX SCAN; monthly; system statistics	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: The source recommends gathering system statistics once after startup under representative load, and collecting table statistics periodically, such as monthly, when data changes heavily.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 5558-5575; matching English extraction aid Auto Stats restrictions; rg -n 'monthly|representative load|FULL SCAN|INDEX SCAN|V\\$DBMS_STATS' GPTs/attachments/08_performance_tuning_monitoring.md
SRC-SQL-XVER-000095	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > SQL Hints > Using Hints	SQL syntax	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Hints > Hint syntax block	performance tuning; SQL syntax; execution plan; hints; statistics; Monitoring API; syntax; BNF; privileges; examples; validation SQL; /*+ hint */; SELECT; UPDATE; DELETE; INSERT; subquery; set operator	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: Hints are written immediately after `SELECT`, `UPDATE`, `DELETE`, or `INSERT` as `/*+ hint */`; the `+` must immediately follow `/*`, and hints can be used in main query, subquery, or first set-operator query positions.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 5575-5605; matching English extraction aid hint usage section; rg -n '/\\*\\+ hint \\*/|SELECT /\\*\\+ hint|set operator|subquery' GPTs/attachments/08_performance_tuning_monitoring.md
SRC-SQL-XVER-000096	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > SQL Hints > Hint Processing Policy	SQL syntax	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Hints > Hint policy notes	performance tuning; SQL syntax; execution plan; hints; statistics; Monitoring API; syntax; BNF; privileges; examples; validation SQL; hint; syntax errors; ignored; ALTI_; ORDERED; NO_USE_HASH	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: Hints are obeyed when syntax is valid and execution is possible; invalid or impossible hints are ignored, and answers should preserve conflict and alias rules rather than guaranteeing a hint effect.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 5583-5589; matching English extraction aid hint policy; rg -n 'invalid or impossible|ALTI_|ORDERED|NO_USE_HASH|ignored' GPTs/attachments/08_performance_tuning_monitoring.md
SRC-SQL-XVER-000097	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > Types of Hints > Optimization Strategy	SQL syntax	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Hints > Hint family block: Optimization strategy	performance tuning; SQL syntax; execution plan; hints; statistics; Monitoring API; syntax; BNF; privileges; examples; validation SQL; RULE; COST; FIRST_ROWS(n)	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: Optimization strategy hints select rule-based, cost-based, or first-row oriented optimization; `FIRST_ROWS(n)` is cost-based and affects join method selection for fastest first rows.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 5607-5619; matching English extraction aid optimization strategy hints; rg -n 'RULE|COST|FIRST_ROWS' GPTs/attachments/08_performance_tuning_monitoring.md
SRC-SQL-XVER-000098	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > Types of Hints > Normalization Type	SQL syntax	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Hints > Hint family block: Normalization	performance tuning; SQL syntax; execution plan; hints; statistics; Monitoring API; syntax; BNF; privileges; examples; validation SQL; CNF; DNF; NO_EXPAND; USE_CONCAT	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: Normalization hints force or request CNF or DNF-style predicate processing, with `NO_EXPAND` equivalent to `CNF` and `USE_CONCAT` equivalent to `DNF`.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 5619-5636; matching English extraction aid normalization hints; rg -n 'CNF|DNF|NO_EXPAND|USE_CONCAT' GPTs/attachments/08_performance_tuning_monitoring.md
SRC-SQL-XVER-000099	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > Types of Hints > Join Order	SQL syntax	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Hints > Hint family block: Join order	performance tuning; SQL syntax; execution plan; hints; statistics; Monitoring API; syntax; BNF; privileges; examples; validation SQL; LEADING(table [, table ...]); ORDERED; FROM clause	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: Join-order hints make listed tables join earlier or follow the `FROM` clause order; without hints, join order is cost-based.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 5636-5646; matching English extraction aid join order hints; rg -n 'LEADING|ORDERED|Join order' GPTs/attachments/08_performance_tuning_monitoring.md
SRC-SQL-XVER-000100	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > Types of Hints > Joining Method	SQL syntax	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Hints > Hint family block: Join method; Join Tuning	performance tuning; SQL syntax; execution plan; hints; statistics; Monitoring API; syntax; BNF; privileges; examples; validation SQL; USE_NL; USE_FULL_NL; USE_FULL_STORE_NL; USE_INDEX_NL; USE_SORT; USE_ONE_PASS_SORT; USE_TWO_PASS_SORT; USE_HASH; USE_ONE_PASS_HASH; USE_TWO_PASS_HASH; USE_MERGE; USE_ANTI	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: Join-method hints request nested-loop, sort, hash, merge, or anti join methods and have source-backed conflict rules with `ORDERED`, same-table multiple methods, and `NO_USE_*` exclusions.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 5646-5710; matching English extraction aid join method hint section; rg -n 'USE_NL|USE_HASH|NO_USE_HASH|NO_USE_SORT|ORDERED takes priority' GPTs/attachments/08_performance_tuning_monitoring.md
SRC-SQL-XVER-000101	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > Types of Hints > Temporary and hash/group/distinct processing	SQL syntax	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Hints > Hint family block: Temporary result storage; Hash bucket count; Group and duplicate processing	performance tuning; SQL syntax; execution plan; hints; statistics; Monitoring API; syntax; BNF; privileges; examples; validation SQL; TEMP_TBS_MEMORY; TEMP_TBS_DISK; HASH BUCKET COUNT(n); GROUP BUCKET COUNT(n); SET BUCKET COUNT(n); GROUP_HASH; GROUP_SORT; DISTINCT_HASH; DISTINCT_SORT	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: Temporary-result and hash/group/distinct hints control memory versus disk temporary storage, hash bucket counts, group processing, and duplicate-removal processing.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 5710-5748; matching English extraction aid temporary/hash/group hint sections; rg -n 'TEMP_TBS_MEMORY|TEMP_TBS_DISK|HASH BUCKET COUNT|GROUP_HASH|DISTINCT_SORT' GPTs/attachments/08_performance_tuning_monitoring.md
SRC-SQL-XVER-000102	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > Types of Hints > View and Access Method	SQL syntax	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Hints > Hint family block: View and subquery conversion; Hint family block: Access method; Access-method hint conflict rules	performance tuning; SQL syntax; execution plan; hints; statistics; Monitoring API; syntax; BNF; privileges; examples; validation SQL; NO_PUSH_SELECT_VIEW(table); PUSH_SELECT_VIEW(table); FULL SCAN(table); INDEX(table, index1, index2, ...); INDEX ASC; INDEX_ASC; INDEX DESC; INDEX_DESC; NO INDEX; NO_INDEX	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: View optimization and access-method hints control predicate movement into views and full-scan or index scan choices; contradictory access hints apply the first hint, while non-contradictory hints let the optimizer cho...		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 5748-5790; matching English extraction aid view/access hint sections; rg -n 'NO_PUSH_SELECT_VIEW|PUSH_SELECT_VIEW|FULL SCAN|INDEX_ASC|NO_INDEX|Access-method hint conflict rules' GPTs/attachments/08_performance_tuning_monitoring.md
SRC-SQL-XVER-000103	performance_tuning	cross-version	Manuals/Altibase_7.3/kor/Performance Tuning Guide.md	Performance Tuning Guide > Types of Hints > Query conversion and subquery unnesting	SQL syntax	GPTs/attachments/08_performance_tuning_monitoring.md	Covered	Hints > Hint family block: Query conversion; Hint family block: Subquery unnest semi/anti join method	performance tuning; SQL syntax; execution plan; hints; statistics; Monitoring API; syntax; BNF; privileges; examples; validation SQL; PUSH_PRED; UNNEST; NO_UNNEST; NL_SJ; HASH_SJ; SORT_SJ; MERGE_SJ; NL_AJ; HASH_AJ; SORT_AJ; MERGE_AJ	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: Query conversion hints control join-condition pushdown and nested-subquery unnesting; semi-join `_SJ` and anti-join `_AJ` hints must be written in the subquery and match the unnesting join kind.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean Performance Tuning Guide 7.3 lines 5790-5859; matching English extraction aid query conversion hints; rg -n 'PUSH_PRED|UNNEST|NO_UNNEST|HASH_SJ|HASH_AJ|inside the nested subquery' GPTs/attachments/08_performance_tuning_monitoring.md
