source_id	source_origin	source_path	source_role	source_family	title	version_scope	language	authority_label	aid_classification	classification_evidence	selection_decision	extraction_mode	source_sha256	byte_count	line_count	estimated_tokens	selected_by_job	last_verified_job	notes
SRC-000232	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_10_1_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.10.1 Patch Notes	7.1.0.10.1	en	English extraction aid			include_exact	exact_markdown	9954f34b33792d411053974305e9b4e8c073bd94a8781767ca3b0f7d6375f4db	5476	172	1368	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000233	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_10_2_Patch_Notes.md	patch_note	patch_notes	New Features	7.1.0.10.2	en	English extraction aid			include_exact	exact_markdown	29c98891ed1095c16b17a343576e093d4d5bba6394e03a86cd8c2de93730173c	8898	300	2222	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000234	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_10_3_Patch_Notes.md	patch_note	patch_notes	BUG-51446<a name=bug-51446></a> Improved altibase_error.log to include additional diagnostic information when the server shuts down abnormally (e.g., SIGSEGV)	7.1.0.10.3	en	English extraction aid			include_exact	exact_markdown	20aa9a453e92bc3110cac5301391ebfd52e4c0cda8deb193509bf01888934a9b	8098	273	2022	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000235	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_10_4_Patch_Notes.md	patch_note	patch_notes	New Features	7.1.0.10.4	en	English extraction aid			include_exact	exact_markdown	5d1a99b75a1ba892859dee41b9a11359fbd6a18156bd1d717ad743f8a91571f7	5643	189	1410	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000236	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_10_5_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.10.5 Patch Notes	7.1.0.10.5	en	English extraction aid			include_exact	exact_markdown	59aa31e500c7e2fcb0a2a371356e3f8142d1b0d3e45ee87b4867697b07c5e870	24795	810	6188	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000237	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_10_6_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.10.6 Patch Notes	7.1.0.10.6	en	English extraction aid			include_exact	exact_markdown	f791c2c76ceef3b9b9dfbd3ab0203b38fbcc90a7f24c26c1417bef8ab5132050	7754	229	1936	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000238	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_10_7_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.10.7 Patch Notes	7.1.0.10.7	en	English extraction aid			include_exact	exact_markdown	666fc50c450c12bd3b857b9b12a0d81a4c831826ff4f640599106a38ece09e39	9202	263	2297	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000239	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_10_8_Patch_Notes.md	patch_note	patch_notes	BUG-51888<a name=bug-51888></a> The maximum allowed length for encrypted PASSWORD used in dblink, aku, and Adapter has been extended to 256 characters.	7.1.0.10.8	en	English extraction aid			include_exact	exact_markdown	da88c73e864811536e63365daabf37d2e15b6182bdffeab96a66ee0125f1ebe6	24588	573	6133	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000240	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_4_0_Patch_Notes.md	patch_note	patch_notes	BUG-47805  Support for SRID(Spatial Reference IDentifier) interface	7.1.0.4.0	en	English extraction aid			include_exact	exact_markdown	7f236133ac5adb5afeb8800ba2a374fb9f0b7b04556c2c046cfe665f89a15ac1	50160	1395	12516	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000241	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_4_1_Patch_Notes.md	patch_note	patch_notes	BUG-47931 Added support for ST_MakePolygon and ST_Polygon functions.	7.1.0.4.1	en	English extraction aid			include_exact	exact_markdown	3174bb07669152836fcde2f1b128f94966fa55ab476042094b7f28de5e4269dd	13083	376	3267	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000242	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_4_2_Patch_Notes.md	patch_note	patch_notes	BUG-48014 Support added for the ST_Collect function.	7.1.0.4.2	en	English extraction aid			include_exact	exact_markdown	9f7317c7732582d5ebeae03a830ce0102ba1428a53f1875fed9b6fbf52168351	17831	545	4449	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000243	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_4_3_Patch_Notes.md	patch_note	patch_notes	BUG-48038  Added support for the ST_IsCollection function.	7.1.0.4.3	en	English extraction aid			include_exact	exact_markdown	16527d8c55d7d15509d3d765bfe709dad14a110dfe3873ec5873b02999c67c84	14115	378	3521	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000244	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_4_4_Patch_Notes.md	patch_note	patch_notes	BUG-47652 Added a property to control access permissions for files generated by iSQL, aexport, and iLoader.	7.1.0.4.4	en	English extraction aid			include_exact	exact_markdown	dd960e0693f3e2449d5e1f6548c4ccdc2afd41829c6ca0629a20ecf3cdb882bf	33056	683	8250	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000245	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_4_5_Patch_Notes.md	patch_note	patch_notes	BUG-48134 Added the functionality to log records with the same value (MOSO EQ) in altiComp.	7.1.0.4.5	en	English extraction aid			include_exact	exact_markdown	c69622744a027e89a46d6664360313151f2b34ef139b7e5c850355a1b22bca37	9917	291	2391	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000246	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_4_6_Patch_Notes.md	patch_note	patch_notes	BUG-48161 Added a property to adjust the maximum bucket count.	7.1.0.4.6	en	English extraction aid			include_exact	exact_markdown	96d03537dd4c6af7739b4c164e98e29ab53fb15734df4122d3081e5f1f38aef0	7298	188	1824	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000247	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_4_7_Patch_Notes.md	patch_note	patch_notes	BUG-48201 Fixed an issue causing AIX 7.2 to hang	7.1.0.4.7	en	English extraction aid			include_exact	exact_markdown	7255989a9c4c173f23e178108cfa108f3717cfcc181719807e0f8ef5bedc5013	6604	231	1649	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000248	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_4_8_Patch_Notes.md	patch_note	patch_notes	BUG-46787 Improved error message logged in altibase_boot.log when a connection attempt is made from an IP address blocked by the ACL (Access Control List).	7.1.0.4.8	en	English extraction aid			include_exact	exact_markdown	eece57da3b6f326619a05b9fa29b40d53debc0eaf3d89336d9a96df9a66f6f9e	25251	643	6309	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000249	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_4_9_Patch_Notes.md	patch_note	patch_notes	BUG-47821 iloader now supports the EWKB format.	7.1.0.4.9	en	English extraction aid			include_exact	exact_markdown	25fc1f6801e432a3591ecdbc1a2e57a35abe76b2318928aded1a9523e3710387	25664	845	6385	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000250	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_5_0_Patch_Notes.md	patch_note	patch_notes	BUG-48336 Adds a feature to exclude conditions for subquery unnesting targets.	7.1.0.5.0	en	English extraction aid			include_exact	exact_markdown	4d2a399952961ecbfc851d55e94660fc7383076d518b9d06ed065c0e33f21099	17188	457	4294	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000251	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_5_1_Patch_Notes.md	patch_note	patch_notes	BUG-48369 Disk temp table renewal	7.1.0.5.1	en	English extraction aid			include_exact	exact_markdown	535378f952b4eb1199a04d16001c8f768f4a51dcc687c6b066ba644961474b1a	12028	350	2996	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000252	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_5_2_Patch_Notes.md	patch_note	patch_notes	BUG-48380 Improved performance of newJDBC fetch.	7.1.0.5.2	en	English extraction aid			include_exact	exact_markdown	03fdc1db6e71ecb933be9c3d1b2832ed9b1b3d7f0fa24e41b3efee22e434f019	9845	317	2459	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000253	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_5_3_Patch_Notes.md	patch_note	patch_notes	BUG-48594 Improved CPU bottleneck caused by SQL PLAN CACHE when executing SQL statements that include synonyms.	7.1.0.5.3	en	English extraction aid			include_exact	exact_markdown	a35d72e25d8cd7fe7aecc8ce234b1e26e470b78a025ff2cb7995d38ebd22cc08	3180	93	782	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000254	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_5_4_Patch_Notes.md	patch_note	patch_notes	BUG-48746 Fixed an issue where the Altibase server shut down abnormally when executing `ALTER REPLICATION ~ SYNC`, with the error `ERR-11089(errno=62) Invalid column size` being logged in `altibase_rp_conflict.log`.	7.1.0.5.4	en	English extraction aid			include_exact	exact_markdown	b5229fa573742be64b17a36cd82f31de020311e9a8efda45ec534af8744af766	9708	289	2403	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000255	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_5_5_Patch_Notes.md	patch_note	patch_notes	BUG-48436 Fixed an issue where the Altibase server would shut down abnormally when using an incorrectly written WRAPPED statement.	7.1.0.5.5	en	English extraction aid			include_exact	exact_markdown	f73797a7a01d4fb14045a34efd823794669ea390536a567abb53e50384dcb59f	10374	322	2581	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000256	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_5_6_Patch_Notes.md	patch_note	patch_notes	BUG-48888 Added JDBC driver (Altibase42.jar) that supports JDBC API Specification 4.2.	7.1.0.5.6	en	English extraction aid			include_exact	exact_markdown	4e87513115e8218d1a55080c5046b8d197c25912bf745b066fff7b4f86fac051	15602	451	3900	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000257	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_5_7_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.5.7 Patch Notes	7.1.0.5.7	en	English extraction aid			include_exact	exact_markdown	89548ea861e2a3b2b2362d72fb183ebbe38c88b5663c9c9aa99153c1de8e8a3b	30060	900	7502	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000258	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_5_8_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.5.8 Patch Notes	7.1.0.5.8	en	English extraction aid			include_exact	exact_markdown	c9b144f5e05e70e9ffa5bcd297a7ba0160c9488648bb01a1d2876cc988a696f9	12934	331	3231	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000259	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_5_9_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.5.9 Patch Notes	7.1.0.5.9	en	English extraction aid			include_exact	exact_markdown	74adb98c657583beeb3d7ab6f6e9846c4afbf07619c5166afd483366801fd318	15686	422	3918	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000260	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_6_0_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.6.0 Patch Notes	7.1.0.6.0	en	English extraction aid			include_exact	exact_markdown	ca659be994600a4e6acfe078195940ab734f82aad5002bac484f7f5ebc461ad0	10903	314	2719	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000261	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_6_1_Patch_Notes.md	patch_note	patch_notes	Table Of Contents	7.1.0.6.1	en	English extraction aid			include_exact	exact_markdown	c0c00815329ee93c3e2ef8a8daa3af185d5938381ccfb713d64a3398341e0105	25096	601	6270	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000262	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_6_2_Patch_Notes.md	patch_note	patch_notes	Table Of Contents	7.1.0.6.2	en	English extraction aid			include_exact	exact_markdown	c8f164ad47cc5d9aea34b8f96b0eb8970ad97586844365af359ff267a5a208a3	11118	362	2776	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000263	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_6_3_Patch_Notes.md	patch_note	patch_notes	Table Of Contents	7.1.0.6.3	en	English extraction aid			include_exact	exact_markdown	875bef828a3250b27d719b85b425c3cec3454c35657f6fd610fcacb8024a64d2	9350	301	2335	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000264	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_6_4_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.6.4 Patch Notes	7.1.0.6.4	en	English extraction aid			include_exact	exact_markdown	a6a119f73c22fa217b811c8e44945df518fefb5c0e1f8539469e3a7f29ded8b9	13034	361	3255	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000265	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_6_5_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.6.5 Patch Notes	7.1.0.6.5	en	English extraction aid			include_exact	exact_markdown	5934dec8445a3897703d07dd758880985b6c40ac97ddc2dc82db636d0a42721f	14662	403	3662	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000266	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_6_6_Patch_Notes.md	patch_note	patch_notes	Table Of Contents	7.1.0.6.6	en	English extraction aid			include_exact	exact_markdown	5724a1ccb45c383c870f1eae939773440558d8c5cc24e7d14840246f34bd52ef	5613	182	1403	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000267	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_6_7_Patch_Notes.md	patch_note	patch_notes	Table Of Contents	7.1.0.6.7	en	English extraction aid			include_exact	exact_markdown	c216e54f5e09824b0e062647fb75b4157ea4732692ba108eef420314ca0d15b4	6547	198	1635	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000268	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_6_8_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.6.8 Patch Notes	7.1.0.6.8	en	English extraction aid			include_exact	exact_markdown	f72c1a25c4f6c12ae62c07103447dcabd09d496a588dc2b2dfc6d141669ea0ca	20949	574	5232	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000269	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_6_9_Patch_Notes.md	patch_note	patch_notes	Table of Contents	7.1.0.6.9	en	English extraction aid			include_exact	exact_markdown	ec6cd57e1e9cb6ef9bc6f9ad52ea1b3fdf30d3a6d15fb92e4ee3cfb899f01b5f	18770	451	4688	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000270	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_7_0_Patch_Notes.md	patch_note	patch_notes	Table of Contents	7.1.0.7.0	en	English extraction aid			include_exact	exact_markdown	4600a000853bbc96552ea5ba7f49aa69d70c80a23f391c7d0d21b737f43792ed	12971	336	3240	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000271	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_7_1_Patch_Notes.md	patch_note	patch_notes	Table of Contents	7.1.0.7.1	en	English extraction aid			include_exact	exact_markdown	ede84de38bc8049dbc57cfb4d8f1402e043f263bb958a2067399100001948bcf	6883	236	1719	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000272	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_7_2_Patch_Notes.md	patch_note	patch_notes	**Table of Contents**	7.1.0.7.2	en	English extraction aid			include_exact	exact_markdown	1c9d4829a965eec090d51254658c067d5080654510185e0276ed0ca873a21ae9	33135	930	8263	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000273	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_7_3_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.7.3 Patch Notes	7.1.0.7.3	en	English extraction aid			include_exact	exact_markdown	ae5fafe2a2b6e7c1ee9ac332e1e234da14dc75dd10be6a7a65f4cb75edf46652	22835	496	5704	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000274	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_7_4_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.7.4 Patch Notes	7.1.0.7.4	en	English extraction aid			include_exact	exact_markdown	6ac97c8b63265445f62d026fd9362f25fc6866677a205e0e8523802e99818e06	7742	233	1933	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000275	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_7_5_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.7.5 Patch Notes	7.1.0.7.5	en	English extraction aid			include_exact	exact_markdown	73ada816ac25eeae879481b5246b85dbfc024c2d5fc9737b7868fe37443dbefb	23071	603	5762	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000276	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_7_6_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.7.6 Patch Notes	7.1.0.7.6	en	English extraction aid			include_exact	exact_markdown	0451ff4c41f9f1827e914674ff3544e70c2e953dd4b190cc34916b93d8428d42	24679	639	6162	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000277	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_7_7_Patch_Notes.md	patch_note	patch_notes	Table of Contents	7.1.0.7.7	en	English extraction aid			include_exact	exact_markdown	8ce7456606b336267ecb375dd9286970fb2d63215bff23c96f9bac193a965b94	10918	292	2728	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000278	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_7_8_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.7.8 Patch Notes	7.1.0.7.8	en	English extraction aid			include_exact	exact_markdown	0b07148e1872202e5a03ffe642effb9bffd729f6f527c3e82ab36167c37bdb5e	16560	440	4125	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000279	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_7_9_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.7.9 Patch Notes	7.1.0.7.9	en	English extraction aid			include_exact	exact_markdown	acb93ceff6025a3fe6e6ea1bc2caa2bfbb495a13ddfd4e7268505e59ff7aad17	23735	805	5926	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000280	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_8_0_Patch_Notes.md	patch_note	patch_notes	Table Of Contents	7.1.0.8.0	en	English extraction aid			include_exact	exact_markdown	0df81fc25b37bd061f77e0335b99ea9efedb5285793e5d317c3147fe25f1ea80	28702	995	7168	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000281	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_8_1_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.8.1 Patch Notes	7.1.0.8.1	en	English extraction aid			include_exact	exact_markdown	1b03cefa87394a7a596ad66b9aefb86bc318d51ede60b340f9e2595041bb7515	17561	545	4379	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000282	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_8_2_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.8.2 Patch Notes	7.1.0.8.2	en	English extraction aid			include_exact	exact_markdown	8068863deae34cab4433723266b2674225bd89abba263a78a49e75e4b3e916af	35516	1347	8845	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000283	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_8_3_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.8.3 Patch Notes	7.1.0.8.3	en	English extraction aid			include_exact	exact_markdown	3bd2135c3b3d0f474dc7036aa8898395c7046a1d7466164e2616295ad24a0426	32415	1148	8067	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000284	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_8_4_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.8.4 Patch Notes	7.1.0.8.4	en	English extraction aid			include_exact	exact_markdown	b807f9376101b5e999d77a1c695a24359febb3b3284311b36c5a1ba4bea5c64e	20881	584	5200	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000285	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_8_5_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.8.5 Patch Notes	7.1.0.8.5	en	English extraction aid			include_exact	exact_markdown	7eff90360173a267a28dc22288828cc6820f95f6448ba2097d9f5d417f69a980	20504	602	5115	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000286	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_8_6_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.8.6 Patch Notes	7.1.0.8.6	en	English extraction aid			include_exact	exact_markdown	420a009557d1f7dba4279bba2ed490ef9c4275b75bf5c790f58e52a07b5fe363	18608	497	4600	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000287	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_8_7_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.8.7 Patch Notes	7.1.0.8.7	en	English extraction aid			include_exact	exact_markdown	87a83dfa240777cffc29a259689c7b0527155a5b4ec530adb577069f0d3ae935	10429	356	2605	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000288	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_8_8_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.8.8 Patch Notes	7.1.0.8.8	en	English extraction aid			include_exact	exact_markdown	ce0f08a920d53b89c2e0abfa6fe6e33c90eca5ceb330d46dec91df4822d9b6d0	9878	410	2467	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000289	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_8_9_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.8.9 Patch Notes	7.1.0.8.9	en	English extraction aid			include_exact	exact_markdown	7309201e492af33ea149661222efdbdd6b05d6b36fd70458f0b5ab36d7d87bbf	8674	331	2166	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000290	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_9_0_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.9.0 Patch Notes	7.1.0.9.0	en	English extraction aid			include_exact	exact_markdown	8e8bbf036e1ec3461124878957a1cfbab68115595dd4093bce6d0b498d09a8fe	35677	1162	8910	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000291	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_9_1_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.9.1 Patch Notes	7.1.0.9.1	en	English extraction aid			include_exact	exact_markdown	375c9a7fec8813c1706736f615677e98212f3ae579ebb65c3882d7e63288d0f0	6334	208	1583	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000292	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_9_2_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.9.2 Patch Notes	7.1.0.9.2	en	English extraction aid			include_exact	exact_markdown	26c87b56520d3ab135e33d9326c2111ef766531f6d36344adb452e9affcb463e	11270	356	2815	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000293	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_9_3_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.9.3 Patch Notes	7.1.0.9.3	en	English extraction aid			include_exact	exact_markdown	25c34494cc17aede39894afdf3815de7b6ca4f034cbf6a0856260f9cc10b941f	17297	585	4320	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000294	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_9_4_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.9.4 Patch Notes	7.1.0.9.4	en	English extraction aid			include_exact	exact_markdown	4dadd25160c73b9a59195363fd693b06c17b11fb072d7ece0e71efa30719847a	9918	289	2477	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000295	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_9_5_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.9.5 Patch Notes	7.1.0.9.5	en	English extraction aid			include_exact	exact_markdown	3cfd6f93a3c0873e72c309518f9a5fa2787aa1598407b1f5a02405c6ec01458a	13013	441	3249	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000296	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_9_6_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.9.6 Patch Notes	7.1.0.9.6	en	English extraction aid			include_exact	exact_markdown	548b56a04898c8ccb67f593f1be73824a48003f90f3ab65a455d2af0aaad0881	11185	331	2794	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000297	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_9_7_Patch_Notes.md	patch_note	patch_notes	BUG-50005 Improvement in aku help	7.1.0.9.7	en	English extraction aid			include_exact	exact_markdown	2310e8641058542c9f7546ef346d4d4325c4737cf085bd8da85834c81a52dce6	26334	974	6549	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000298	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_9_8_Patch_Notes.md	patch_note	patch_notes	BUG-50912 Added connection property socket_immediate_close to configure TCP socket option SO_LINGER.	7.1.0.9.8	en	English extraction aid			include_exact	exact_markdown	d04bf463180f96e3e63ce87ca53c8078d12405c18012acd4378daeecaf63efff	9992	357	2498	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000299	repo	PatchNotes/Altibase_7.1/eng/Altibase_7_1_0_9_9_Patch_Notes.md	patch_note	patch_notes	BUG-47423<a name=bug-47423></a> Improve APRE to support RETURNING INTO clause.	7.1.0.9.9	en	English extraction aid			include_exact	exact_markdown	7c641a49e48528428bef86d75c90fc33ef26410285bfb53420d191f40d342f3a	7308	260	1825	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
