exclusion_id	candidate_origin	candidate_path	source_family	version_scope	language	exclusion_type	exclusion_reason	evidence_ref	replacement_source_id	aid_tier	risk_label	selected_by_job	review_status	notes
EXC-007703	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image016.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007704	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image018.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007705	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image020.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007706	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image10.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007707	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image11.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007708	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image12.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007709	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image13.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007710	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image14.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007711	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image15.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007712	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image16.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007713	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image17.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007714	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image18.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007715	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image19.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007716	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image20.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007717	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image21.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007718	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image22.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007719	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image23.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007720	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image24.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007721	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image25.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007722	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image26.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007723	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image27.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007724	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image28.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007725	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image29.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007726	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image30.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007727	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image31.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007728	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image32.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007729	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image33.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007730	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image34.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007731	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image35.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007732	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image36.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007733	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image37.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007734	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image38.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007735	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image39.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007736	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image40.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007737	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image41.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007738	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image42.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007739	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image43.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007740	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image44.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007741	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image45.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007742	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image46.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007743	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image47.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007744	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image48.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007745	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image49.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007746	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image50.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007747	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image51.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007748	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image52.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007749	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image53.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007750	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image54.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007751	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image55.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007752	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image56.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007753	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image57.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007754	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image58.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007755	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image59.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007756	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image60.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007757	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image61.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007758	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image62.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007759	repo	Manuals/Altibase_trunk/kor/media/SpatialSQL/image63.gif	source_index	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007760	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/1068f87a132ebaad76a59ec8211f1096.png	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007761	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/1f6172b78d389960cfa0aa51ccc6edfa.png	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007762	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/2309315f6935fea6ec43d4ab27881ad1.png	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007763	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/35b6fbfe577e5732543485353f4edd37.png	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007764	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/3bec06b409eac2dcc96bc7d24345872d.png	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007765	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/4e6dd6f8fe554397f441db293b7435d1.gif	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007766	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/6b62a71187972d90ff2acf44dcf02898.png	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007767	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/9d7ee16e07192bc007f324a466ab8e70.png	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007768	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/alter_function_statement.gif	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007769	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/alter_function_statement.vsd	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007770	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/alter_package.gif	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007771	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/assignment_statement.gif	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007772	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/assignment_statement.vsd	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007773	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/associative_array.gif	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007774	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/associative_array.vsd	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007775	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/autonomous_pragma.gif	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007776	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/autonomous_pragma.vsd	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007777	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/autonomous_pragma_overview.gif	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007778	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/autonomous_pragma_overview.vsd	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007779	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/bulk_collect_clause.gif	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-007780	repo	Manuals/Altibase_trunk/kor/media/StoredProcedure/bulk_collect_clause.vsd	stored_external_procedures	8.1_verified	ko	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
