source_id	shard_id	shard_path	block_id	order_in_shard	source_start_line	source_end_line	source_sha256	extracted_body_sha256	block_byte_count	block_line_count	block_estimated_tokens	shard_estimated_tokens	upload_intended	validation_status	notes
SRC-000366	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000723	119	1	457	ade219d8024f2e07b2b1b7946c2f44e9a924b941404e27e62fa4b1806c8add86	ade219d8024f2e07b2b1b7946c2f44e9a924b941404e27e62fa4b1806c8add86	20421	457	3940	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000270	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000724	120	1	336	4600a000853bbc96552ea5ba7f49aa69d70c80a23f391c7d0d21b737f43792ed	4600a000853bbc96552ea5ba7f49aa69d70c80a23f391c7d0d21b737f43792ed	12971	336	3240	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000367	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000725	121	1	334	1851b8a268899a7f14a3d3ffc51eb048d824ddc5343804140254134f4086757b	1851b8a268899a7f14a3d3ffc51eb048d824ddc5343804140254134f4086757b	14347	334	2964	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000271	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000726	122	1	236	ede84de38bc8049dbc57cfb4d8f1402e043f263bb958a2067399100001948bcf	ede84de38bc8049dbc57cfb4d8f1402e043f263bb958a2067399100001948bcf	6883	236	1719	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000368	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000727	123	1	227	58fc4d7fd53ce75aaa45ee2c15f0b1eb3ca197b91fff8b3ec5e4168117145249	58fc4d7fd53ce75aaa45ee2c15f0b1eb3ca197b91fff8b3ec5e4168117145249	7983	227	1619	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000272	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000728	124	1	930	1c9d4829a965eec090d51254658c067d5080654510185e0276ed0ca873a21ae9	1c9d4829a965eec090d51254658c067d5080654510185e0276ed0ca873a21ae9	33135	930	8263	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000369	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000729	125	1	974	66e78e04137e9a1c7912b21ba790fef8d5427d9ca4e21bc9391bcf896d1d7323	66e78e04137e9a1c7912b21ba790fef8d5427d9ca4e21bc9391bcf896d1d7323	40797	974	8272	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000273	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000730	126	1	496	ae5fafe2a2b6e7c1ee9ac332e1e234da14dc75dd10be6a7a65f4cb75edf46652	ae5fafe2a2b6e7c1ee9ac332e1e234da14dc75dd10be6a7a65f4cb75edf46652	22835	496	5704	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000370	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000731	127	1	513	6f09aa741b2691fe0f440716a5d1ca2f6b6e1e9f6acf3d0cb5971abc28ee5551	6f09aa741b2691fe0f440716a5d1ca2f6b6e1e9f6acf3d0cb5971abc28ee5551	27334	513	5618	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000274	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000732	128	1	233	6ac97c8b63265445f62d026fd9362f25fc6866677a205e0e8523802e99818e06	6ac97c8b63265445f62d026fd9362f25fc6866677a205e0e8523802e99818e06	7742	233	1933	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000371	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000733	129	1	232	948b9f80affebbeb22db8ccfb0b6469347c678cdd95c8efca872ebb0cfdeeb16	948b9f80affebbeb22db8ccfb0b6469347c678cdd95c8efca872ebb0cfdeeb16	9049	232	1729	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000275	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000734	130	1	603	73ada816ac25eeae879481b5246b85dbfc024c2d5fc9737b7868fe37443dbefb	73ada816ac25eeae879481b5246b85dbfc024c2d5fc9737b7868fe37443dbefb	23071	603	5762	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000372	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000735	131	1	607	e6bbd1335515da632a195129bdfab5ea704140e18c6ad5eafff9bf46ac6aba5d	e6bbd1335515da632a195129bdfab5ea704140e18c6ad5eafff9bf46ac6aba5d	26461	607	5462	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000276	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000736	132	1	639	0451ff4c41f9f1827e914674ff3544e70c2e953dd4b190cc34916b93d8428d42	0451ff4c41f9f1827e914674ff3544e70c2e953dd4b190cc34916b93d8428d42	24679	639	6162	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000373	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000737	133	1	641	5e59d5078ac950095ea171bb14902845552d14cec9fbe4e33762245613cc673d	5e59d5078ac950095ea171bb14902845552d14cec9fbe4e33762245613cc673d	28276	641	5780	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000277	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000738	134	1	292	8ce7456606b336267ecb375dd9286970fb2d63215bff23c96f9bac193a965b94	8ce7456606b336267ecb375dd9286970fb2d63215bff23c96f9bac193a965b94	10918	292	2728	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000374	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000739	135	1	289	2ed8c232e1f169104f063b41d0cda2681a2c8946306e00e9369400a99d1c7000	2ed8c232e1f169104f063b41d0cda2681a2c8946306e00e9369400a99d1c7000	11826	289	2354	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000278	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000740	136	1	440	0b07148e1872202e5a03ffe642effb9bffd729f6f527c3e82ab36167c37bdb5e	0b07148e1872202e5a03ffe642effb9bffd729f6f527c3e82ab36167c37bdb5e	16560	440	4125	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000375	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000741	137	1	444	2aaa7fb58841496c20dbc8d347b71db792fe37eb3610949d8f925f40b2da2f18	2aaa7fb58841496c20dbc8d347b71db792fe37eb3610949d8f925f40b2da2f18	18275	444	3684	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000279	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000742	138	1	805	acb93ceff6025a3fe6e6ea1bc2caa2bfbb495a13ddfd4e7268505e59ff7aad17	acb93ceff6025a3fe6e6ea1bc2caa2bfbb495a13ddfd4e7268505e59ff7aad17	23735	805	5926	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000376	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000743	139	1	808	18fc05b80bfe32d3aee51dc40564abad6b4a8e232dec538cc9cbc367ff749593	18fc05b80bfe32d3aee51dc40564abad6b4a8e232dec538cc9cbc367ff749593	28170	808	5348	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000280	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000744	140	1	995	0df81fc25b37bd061f77e0335b99ea9efedb5285793e5d317c3147fe25f1ea80	0df81fc25b37bd061f77e0335b99ea9efedb5285793e5d317c3147fe25f1ea80	28702	995	7168	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000377	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000745	141	1	1011	2dff765938214ef46fcbb4885bad62bfc6a441648de5f5f91bf640b4ecf87b10	2dff765938214ef46fcbb4885bad62bfc6a441648de5f5f91bf640b4ecf87b10	33955	1011	6670	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000281	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000746	142	1	545	1b03cefa87394a7a596ad66b9aefb86bc318d51ede60b340f9e2595041bb7515	1b03cefa87394a7a596ad66b9aefb86bc318d51ede60b340f9e2595041bb7515	17561	545	4379	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000378	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000747	143	1	547	1813830c1fd7f5404f6bcf3142404914c36ba0137b03fd21732f27b124e9ec43	1813830c1fd7f5404f6bcf3142404914c36ba0137b03fd21732f27b124e9ec43	18190	547	3713	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000282	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000748	144	1	1347	8068863deae34cab4433723266b2674225bd89abba263a78a49e75e4b3e916af	8068863deae34cab4433723266b2674225bd89abba263a78a49e75e4b3e916af	35516	1347	8845	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000379	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000749	145	1	1350	fac1900fa44d876f3341a0759a9f4e1f6ff46c80b43a3782731c4f1f9ddf7c2d	fac1900fa44d876f3341a0759a9f4e1f6ff46c80b43a3782731c4f1f9ddf7c2d	38630	1350	7731	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000283	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000750	146	1	1148	3bd2135c3b3d0f474dc7036aa8898395c7046a1d7466164e2616295ad24a0426	3bd2135c3b3d0f474dc7036aa8898395c7046a1d7466164e2616295ad24a0426	32415	1148	8067	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000380	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000751	147	1	1173	fd7375d236968b7f22b83178b8c3844da958351b4c1854ece4304f8b0d35925d	fd7375d236968b7f22b83178b8c3844da958351b4c1854ece4304f8b0d35925d	37161	1173	7289	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000284	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000752	148	1	584	b807f9376101b5e999d77a1c695a24359febb3b3284311b36c5a1ba4bea5c64e	b807f9376101b5e999d77a1c695a24359febb3b3284311b36c5a1ba4bea5c64e	20881	584	5200	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000381	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000753	149	1	602	5d266d96fe4180787e389b0ce8282ecc87736376fcf8933f32bc4ef615d25f67	5d266d96fe4180787e389b0ce8282ecc87736376fcf8933f32bc4ef615d25f67	24888	602	4873	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000285	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000754	150	1	602	7eff90360173a267a28dc22288828cc6820f95f6448ba2097d9f5d417f69a980	7eff90360173a267a28dc22288828cc6820f95f6448ba2097d9f5d417f69a980	20504	602	5115	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000382	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000755	151	1	607	3fd4bf23ba664b4f4d1bca7c602c71c91a630ffd72853fb0beb6f96da254225f	3fd4bf23ba664b4f4d1bca7c602c71c91a630ffd72853fb0beb6f96da254225f	23999	607	4948	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000286	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000756	152	1	497	420a009557d1f7dba4279bba2ed490ef9c4275b75bf5c790f58e52a07b5fe363	420a009557d1f7dba4279bba2ed490ef9c4275b75bf5c790f58e52a07b5fe363	18608	497	4600	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000383	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000757	153	1	558	585f1531b6d34b9d7114aeb29143ab5f994c08315ea9ebb576f318f84923acb8	585f1531b6d34b9d7114aeb29143ab5f994c08315ea9ebb576f318f84923acb8	23732	558	4562	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000287	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000758	154	1	356	87a83dfa240777cffc29a259689c7b0527155a5b4ec530adb577069f0d3ae935	87a83dfa240777cffc29a259689c7b0527155a5b4ec530adb577069f0d3ae935	10429	356	2605	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000384	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000759	155	1	388	0af7b21d1a557af1b85117afac9bc61ecd8ae2501dd2ba4e0d1f628f025941d9	0af7b21d1a557af1b85117afac9bc61ecd8ae2501dd2ba4e0d1f628f025941d9	16108	388	3075	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000288	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000760	156	1	410	ce0f08a920d53b89c2e0abfa6fe6e33c90eca5ceb330d46dec91df4822d9b6d0	ce0f08a920d53b89c2e0abfa6fe6e33c90eca5ceb330d46dec91df4822d9b6d0	9878	410	2467	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000385	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000761	157	1	437	a96b9bc12a8c39bc2e260dc9231a480ff9fa501fee73e93a55a1f8c58207ded2	a96b9bc12a8c39bc2e260dc9231a480ff9fa501fee73e93a55a1f8c58207ded2	15411	437	3033	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000289	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000762	158	1	331	7309201e492af33ea149661222efdbdd6b05d6b36fd70458f0b5ab36d7d87bbf	7309201e492af33ea149661222efdbdd6b05d6b36fd70458f0b5ab36d7d87bbf	8674	331	2166	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000386	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000763	159	1	351	46f701455c83946fdb51516d0129503dc1a6a52708e6398aaf3e0fffa4a4a9f2	46f701455c83946fdb51516d0129503dc1a6a52708e6398aaf3e0fffa4a4a9f2	12103	351	2338	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000290	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000764	160	1	1162	8e8bbf036e1ec3461124878957a1cfbab68115595dd4093bce6d0b498d09a8fe	8e8bbf036e1ec3461124878957a1cfbab68115595dd4093bce6d0b498d09a8fe	35677	1162	8910	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000387	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000765	161	1	1201	ae918474a67e0442001a554b991c1305bb8f2ed58eea3cfc3945ed174c771c63	ae918474a67e0442001a554b991c1305bb8f2ed58eea3cfc3945ed174c771c63	40383	1201	7826	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000291	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000766	162	1	208	375c9a7fec8813c1706736f615677e98212f3ae579ebb65c3882d7e63288d0f0	375c9a7fec8813c1706736f615677e98212f3ae579ebb65c3882d7e63288d0f0	6334	208	1583	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000388	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000767	163	1	219	a22323c190adadd03a23a08b6573decb7a5479d518daccff30c3ae0e697c8ca7	a22323c190adadd03a23a08b6573decb7a5479d518daccff30c3ae0e697c8ca7	7174	219	1429	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000292	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000768	164	1	356	26c87b56520d3ab135e33d9326c2111ef766531f6d36344adb452e9affcb463e	26c87b56520d3ab135e33d9326c2111ef766531f6d36344adb452e9affcb463e	11270	356	2815	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000389	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000769	165	1	361	eee233c435fbc914f68748088c3630bc03b458a82ca27e487563142861bf79c0	eee233c435fbc914f68748088c3630bc03b458a82ca27e487563142861bf79c0	11738	361	2120	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000293	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000770	166	1	585	25c34494cc17aede39894afdf3815de7b6ca4f034cbf6a0856260f9cc10b941f	25c34494cc17aede39894afdf3815de7b6ca4f034cbf6a0856260f9cc10b941f	17297	585	4320	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000390	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000771	167	1	585	ec70fe680d8a05cff573aa9012d05d5714741a745ce4cd1a3c50ba5b0e831308	ec70fe680d8a05cff573aa9012d05d5714741a745ce4cd1a3c50ba5b0e831308	17458	585	3376	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000294	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000772	168	1	289	4dadd25160c73b9a59195363fd693b06c17b11fb072d7ece0e71efa30719847a	4dadd25160c73b9a59195363fd693b06c17b11fb072d7ece0e71efa30719847a	9918	289	2477	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000391	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000773	169	1	295	b4503f18509dc0db25b223d5fcc1e06696cab2e23f00086db2146bf6b1fd55a0	b4503f18509dc0db25b223d5fcc1e06696cab2e23f00086db2146bf6b1fd55a0	10290	295	1969	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000295	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000774	170	1	441	3cfd6f93a3c0873e72c309518f9a5fa2787aa1598407b1f5a02405c6ec01458a	3cfd6f93a3c0873e72c309518f9a5fa2787aa1598407b1f5a02405c6ec01458a	13013	441	3249	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000392	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000775	171	1	454	1d1a8ddb1ab958fa100800f7acbedabe02275c246aab45a9ec3e620519945cdc	1d1a8ddb1ab958fa100800f7acbedabe02275c246aab45a9ec3e620519945cdc	13532	454	2687	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000296	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000776	172	1	331	548b56a04898c8ccb67f593f1be73824a48003f90f3ab65a455d2af0aaad0881	548b56a04898c8ccb67f593f1be73824a48003f90f3ab65a455d2af0aaad0881	11185	331	2794	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000393	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000777	173	1	332	e7e4c2e9dd46af20a723e90aea90a5e7ccb23d837c5b1dbcad7c23c172fa2b0f	e7e4c2e9dd46af20a723e90aea90a5e7ccb23d837c5b1dbcad7c23c172fa2b0f	12270	332	2247	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000297	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000778	174	1	974	2310e8641058542c9f7546ef346d4d4325c4737cf085bd8da85834c81a52dce6	2310e8641058542c9f7546ef346d4d4325c4737cf085bd8da85834c81a52dce6	26334	974	6549	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000394	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000779	175	1	1019	d8eb93e161c48b8c5ec16672c18b4b188dd06b96be2297518689fdf46c975b00	d8eb93e161c48b8c5ec16672c18b4b188dd06b96be2297518689fdf46c975b00	34865	1019	7187	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000298	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000780	176	1	357	d04bf463180f96e3e63ce87ca53c8078d12405c18012acd4378daeecaf63efff	d04bf463180f96e3e63ce87ca53c8078d12405c18012acd4378daeecaf63efff	9992	357	2498	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000395	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000781	177	1	371	3a1d5cc4f7f988b64779b804e618877bfd90dc21431653c4e54fff9a706f3f2b	3a1d5cc4f7f988b64779b804e618877bfd90dc21431653c4e54fff9a706f3f2b	11399	371	2312	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000299	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000782	178	1	260	7c641a49e48528428bef86d75c90fc33ef26410285bfb53420d191f40d342f3a	7c641a49e48528428bef86d75c90fc33ef26410285bfb53420d191f40d342f3a	7308	260	1825	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000396	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000783	179	1	275	40099681f1a6e6789217575f4df817af3b119bff7f8d6f0e4fc632d8f85cdcaf	40099681f1a6e6789217575f4df817af3b119bff7f8d6f0e4fc632d8f85cdcaf	7609	275	1499	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000397	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000784	180	1	11	b0f44fc7ea163b2f13e9238dd2b451429f0a856435c76a002b652cfadaa2b1b0	b0f44fc7ea163b2f13e9238dd2b451429f0a856435c76a002b652cfadaa2b1b0	892	11	223	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000398	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000785	181	1	39	b241a727dc8a2685a0a7bd493f70ec56d78e669cb70f28ef74527426f4e059e4	b241a727dc8a2685a0a7bd493f70ec56d78e669cb70f28ef74527426f4e059e4	5565	39	1392	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000404	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000786	182	1	11	790fe714bb136984e27d6b9d6dd3c61366dafc9836d02307b9d549cd194be655	790fe714bb136984e27d6b9d6dd3c61366dafc9836d02307b9d549cd194be655	1492	11	373	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000405	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000787	183	1	1089	7ce460dbcd09449dd8dab01d911ec11f84075cb5f5df95f43e5df6d03ed5b3bd	7ce460dbcd09449dd8dab01d911ec11f84075cb5f5df95f43e5df6d03ed5b3bd	34327	1089	6909	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000406	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000788	184	1	535	4b395b3344681f5d48b57bbf99c60bcb415e7037eff55a888ce897bc9e67e97b	4b395b3344681f5d48b57bbf99c60bcb415e7037eff55a888ce897bc9e67e97b	16713	535	3203	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000407	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000789	185	1	413	0d1c9378e157cf40309f15d3bf18653e2d6878827030a59195b9ce28e91b2b24	0d1c9378e157cf40309f15d3bf18653e2d6878827030a59195b9ce28e91b2b24	12418	413	2334	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000408	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000790	186	1	820	5d07d5d717b4c8698a9b4acd407da75b56f19b597e5f194c33a80cdce35c45ed	5d07d5d717b4c8698a9b4acd407da75b56f19b597e5f194c33a80cdce35c45ed	24367	820	4651	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000409	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000791	187	1	261	aa3f7cf08c42afe2676a74096454062fe73ba7ae6979d9b937a1dd23b4621a4b	aa3f7cf08c42afe2676a74096454062fe73ba7ae6979d9b937a1dd23b4621a4b	9719	261	1798	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000410	SHARD-011	GPTs/source_pack/source_pack_shard_011.md	BLOCK-000792	188	1	1746	66999e4e20d549793f6c64c1a0716b6308b6a5a0f32d5fb6343253188356ae2a	66999e4e20d549793f6c64c1a0716b6308b6a5a0f32d5fb6343253188356ae2a	58562	1746	11424	945108	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000411	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000793	1	1	179	1745b57fce0d2afc15ec368c2a159c902da25f3245f91dbc41f125567c90406e	1745b57fce0d2afc15ec368c2a159c902da25f3245f91dbc41f125567c90406e	6394	179	1153	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000412	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000794	2	1	874	6bb3f81fe3d1b0836fdce9b07ad24765706c9bdca2da95297dbd6e452169fac4	6bb3f81fe3d1b0836fdce9b07ad24765706c9bdca2da95297dbd6e452169fac4	27778	874	5053	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000413	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000795	3	1	344	9d634e57c8a59f4d9891b5e35811b83419c2a998a7d7dd11fa17289ba11f79ad	9d634e57c8a59f4d9891b5e35811b83419c2a998a7d7dd11fa17289ba11f79ad	10753	344	1959	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000414	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000796	4	1	537	d10dbe1c2d0d08a78493b86832580d727302f83ea8fcdeca601d5c4259a1c10f	d10dbe1c2d0d08a78493b86832580d727302f83ea8fcdeca601d5c4259a1c10f	15650	537	2890	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000415	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000797	5	1	902	9fe8acf1349a1c29e0a0f755e25a9d99edefa80254a3296b8c5c3cf3ebdec1e8	9fe8acf1349a1c29e0a0f755e25a9d99edefa80254a3296b8c5c3cf3ebdec1e8	26712	902	5012	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000399	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000798	6	1	301	cfad43ca1014bdd2b65a0695e421e88acc97c7b3b2c7e294d6c4a2a63be67602	cfad43ca1014bdd2b65a0695e421e88acc97c7b3b2c7e294d6c4a2a63be67602	11905	301	2940	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000416	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000799	7	1	466	92ff155d4828e1f84145b1fd1fd450b46e9c4fc5f4f49969b56d3dbce2717601	92ff155d4828e1f84145b1fd1fd450b46e9c4fc5f4f49969b56d3dbce2717601	15114	466	2866	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000417	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000800	8	1	313	f5a64094539326695a5097b8c9b681bea53484c028121ae270f5f812da765271	f5a64094539326695a5097b8c9b681bea53484c028121ae270f5f812da765271	9474	313	1713	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000418	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000801	9	1	341	2097d6886423f73afbfb3886b03d0dd9290757ff7e8f8d68a9252aae1e43afdf	2097d6886423f73afbfb3886b03d0dd9290757ff7e8f8d68a9252aae1e43afdf	11706	341	2227	920048	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000419	SHARD-012	GPTs/source_pack/source_pack_shard_012.md	BLOCK-000802	10	1	361	2d940981028fb4ffdad6b60a090e1355644ee0eb4583ec535f3ebd563f30b56f	2d940981028fb4ffdad6b60a090e1355644ee0eb4583ec535f3ebd563f30b56f	10930	361	1946	920048	no	pass	Exact source bytes copied into the source-pack shard body.
