playbook_id	playbook_path	playbook_title	domain	validation_status	source_id	source_origin	source_path	source_role	source_family	version_scope	authority_label	source_pack_shard_id	source_pack_block_id	source_pack_block_ref	source_pack_validation_status	aid_route_or_tier	aid_tier_ids	korean_aligned_baseline_block_ids	generated_artifact_types	protected_topic	guardrail_ids	remaining_gap_ids	remaining_gap_class	notes
APB-000015	GPTs/agent_playbooks/service_development_artifact_generation.md	Service Development And Artifact Generation Playbook	Service development and artifact generation	pass	SRC-000180	repo	Manuals/Altibase_trunk/kor/General_Reference-1.Data Types & Altibase Properties.md	product_source	general_reference_1_datatypes_properties	8.1_verified	Korean authoritative; Altibase 8.1 verified source	SHARD-008	BLOCK-000519	SRC-000180/BLOCK-000519	pass	not_used_yet		KAE-BLOCK-000272;KAE-BLOCK-000273	service_plan;DDL;DCL;DML;SQL;configuration;validation_sql;test_plan	yes	CONF-000004;CONF-000005	APG-S2-J012-003	residual_risk_recheck_required	Source-backed service planning and direct GPT copy/paste artifact package route for generated implementation artifacts.
APB-000015	GPTs/agent_playbooks/service_development_artifact_generation.md	Service Development And Artifact Generation Playbook	Service development and artifact generation	pass	SRC-000150	repo	Manuals/Altibase_trunk/eng/General Reference-1.Data Types & Altibase Properties.md	product_source	general_reference_1_datatypes_properties	8.1_verified	English extraction aid; Altibase 8.1 verified source	SHARD-008	BLOCK-000518	SRC-000150/BLOCK-000518	pass	not_used_yet		KAE-BLOCK-000272;KAE-BLOCK-000273	service_plan;DDL;DCL;DML;SQL;configuration;validation_sql;test_plan	yes	CONF-000004;CONF-000005	APG-S2-J012-003	residual_risk_recheck_required	Source-backed service planning and direct GPT copy/paste artifact package route for generated implementation artifacts.
APB-000015	GPTs/agent_playbooks/service_development_artifact_generation.md	Service Development And Artifact Generation Playbook	Service development and artifact generation	pass	SRC-000181	repo	Manuals/Altibase_trunk/kor/General_Reference-2.The Data Dictionary.md	product_source	general_reference_2_dictionary_views	8.1_verified	Korean authoritative; Altibase 8.1 verified source	SHARD-009	BLOCK-000525	SRC-000181/BLOCK-000525	pass	not_used_yet		KAE-BLOCK-000272;KAE-BLOCK-000273	service_plan;DDL;DCL;DML;SQL;configuration;validation_sql;test_plan	yes	CONF-000004;CONF-000005	APG-S2-J012-003	residual_risk_recheck_required	Source-backed service planning and direct GPT copy/paste artifact package route for generated implementation artifacts.
APB-000015	GPTs/agent_playbooks/service_development_artifact_generation.md	Service Development And Artifact Generation Playbook	Service development and artifact generation	pass	SRC-000151	repo	Manuals/Altibase_trunk/eng/General Reference-2.The Data Dictionary.md	product_source	general_reference_2_dictionary_views	8.1_verified	English extraction aid; Altibase 8.1 verified source	SHARD-009	BLOCK-000524	SRC-000151/BLOCK-000524	pass	not_used_yet		KAE-BLOCK-000272;KAE-BLOCK-000273	service_plan;DDL;DCL;DML;SQL;configuration;validation_sql;test_plan	yes	CONF-000004;CONF-000005	APG-S2-J012-003	residual_risk_recheck_required	Source-backed service planning and direct GPT copy/paste artifact package route for generated implementation artifacts.
APB-000015	GPTs/agent_playbooks/service_development_artifact_generation.md	Service Development And Artifact Generation Playbook	Service development and artifact generation	pass	SRC-000194	repo	Manuals/Altibase_trunk/kor/SQL Reference.md	product_source	sql_reference	8.1_verified	Korean authoritative; Altibase 8.1 verified source	SHARD-014	BLOCK-000888	SRC-000194/BLOCK-000888	pass	not_used_yet		KAE-BLOCK-000272;KAE-BLOCK-000273	service_plan;DDL;DCL;DML;SQL;configuration;validation_sql;test_plan	yes	CONF-000004;CONF-000005	APG-S2-J012-003	residual_risk_recheck_required	Source-backed service planning and direct GPT copy/paste artifact package route for generated implementation artifacts.
APB-000015	GPTs/agent_playbooks/service_development_artifact_generation.md	Service Development And Artifact Generation Playbook	Service development and artifact generation	pass	SRC-000163	repo	Manuals/Altibase_trunk/eng/SQL Reference.md	product_source	sql_reference	8.1_verified	English extraction aid; Altibase 8.1 verified source	SHARD-014	BLOCK-000887	SRC-000163/BLOCK-000887	pass	not_used_yet		KAE-BLOCK-000272;KAE-BLOCK-000273	service_plan;DDL;DCL;DML;SQL;configuration;validation_sql;test_plan	yes	CONF-000004;CONF-000005	APG-S2-J012-003	residual_risk_recheck_required	Source-backed service planning and direct GPT copy/paste artifact package route for generated implementation artifacts.
APB-000016	GPTs/agent_playbooks/protected_operations.md	Protected Administration Operations Playbook	Protected administration operations	pass	SRC-000049	repo	Manuals/Altibase_7.1/kor/Administrator's Manual.md	product_source	administrator_operations	7.1	Korean authoritative	SHARD-001	BLOCK-000002	SRC-000049/BLOCK-000002	pass	primary_working_source		KAE-BLOCK-000272;KAE-BLOCK-000273;KAE-BLOCK-000276	commands;SQL;configuration;validation_sql;runbook;recovery_plan	yes	CONF-000004;CONF-000005;CONF-000007	APG-S2-J012-003;APG-S2-J012-004	residual_risk_recheck_required;downstream_stage3_4_work	Cross-cutting protected-operation gate for destructive, privileged, storage, archive-log, loganchor, property, TLS, and recovery-sensitive administration work.
APB-000016	GPTs/agent_playbooks/protected_operations.md	Protected Administration Operations Playbook	Protected administration operations	pass	SRC-000018	repo	Manuals/Altibase_7.1/eng/Administrator's Manual.md	product_source	administrator_operations	7.1	English extraction aid	SHARD-001	BLOCK-000001	SRC-000018/BLOCK-000001	pass	primary_working_source		KAE-BLOCK-000272;KAE-BLOCK-000273;KAE-BLOCK-000276	commands;SQL;configuration;validation_sql;runbook;recovery_plan	yes	CONF-000004;CONF-000005;CONF-000007	APG-S2-J012-003;APG-S2-J012-004	residual_risk_recheck_required;downstream_stage3_4_work	Cross-cutting protected-operation gate for destructive, privileged, storage, archive-log, loganchor, property, TLS, and recovery-sensitive administration work.
APB-000016	GPTs/agent_playbooks/protected_operations.md	Protected Administration Operations Playbook	Protected administration operations	pass	SRC-000056	repo	Manuals/Altibase_7.1/kor/General Reference-1.Data Types & Altibase Properties.md	product_source	general_reference_1_datatypes_properties	7.1	Korean authoritative	SHARD-008	BLOCK-000515	SRC-000056/BLOCK-000515	pass	primary_working_source		KAE-BLOCK-000272;KAE-BLOCK-000273;KAE-BLOCK-000276	commands;SQL;configuration;validation_sql;runbook;recovery_plan	yes	CONF-000004;CONF-000005;CONF-000007	APG-S2-J012-003;APG-S2-J012-004	residual_risk_recheck_required;downstream_stage3_4_work	Cross-cutting protected-operation gate for destructive, privileged, storage, archive-log, loganchor, property, TLS, and recovery-sensitive administration work.
APB-000016	GPTs/agent_playbooks/protected_operations.md	Protected Administration Operations Playbook	Protected administration operations	pass	SRC-000025	repo	Manuals/Altibase_7.1/eng/General Reference-1.Data Types & Altibase Properties.md	product_source	general_reference_1_datatypes_properties	7.1	English extraction aid	SHARD-007	BLOCK-000514	SRC-000025/BLOCK-000514	pass	primary_working_source		KAE-BLOCK-000272;KAE-BLOCK-000273;KAE-BLOCK-000276	commands;SQL;configuration;validation_sql;runbook;recovery_plan	yes	CONF-000004;CONF-000005;CONF-000007	APG-S2-J012-003;APG-S2-J012-004	residual_risk_recheck_required;downstream_stage3_4_work	Cross-cutting protected-operation gate for destructive, privileged, storage, archive-log, loganchor, property, TLS, and recovery-sensitive administration work.
APB-000016	GPTs/agent_playbooks/protected_operations.md	Protected Administration Operations Playbook	Protected administration operations	pass	SRC-000072	repo	Manuals/Altibase_7.1/kor/SQL Reference.md	product_source	sql_reference	7.1	Korean authoritative	SHARD-013	BLOCK-000884	SRC-000072/BLOCK-000884	pass	primary_working_source		KAE-BLOCK-000272;KAE-BLOCK-000273;KAE-BLOCK-000276	commands;SQL;configuration;validation_sql;runbook;recovery_plan	yes	CONF-000004;CONF-000005;CONF-000007	APG-S2-J012-003;APG-S2-J012-004	residual_risk_recheck_required;downstream_stage3_4_work	Cross-cutting protected-operation gate for destructive, privileged, storage, archive-log, loganchor, property, TLS, and recovery-sensitive administration work.
APB-000016	GPTs/agent_playbooks/protected_operations.md	Protected Administration Operations Playbook	Protected administration operations	pass	SRC-000040	repo	Manuals/Altibase_7.1/eng/SQL Reference.md	product_source	sql_reference	7.1	English extraction aid	SHARD-013	BLOCK-000883	SRC-000040/BLOCK-000883	pass	primary_working_source		KAE-BLOCK-000272;KAE-BLOCK-000273;KAE-BLOCK-000276	commands;SQL;configuration;validation_sql;runbook;recovery_plan	yes	CONF-000004;CONF-000005;CONF-000007	APG-S2-J012-003;APG-S2-J012-004	residual_risk_recheck_required;downstream_stage3_4_work	Cross-cutting protected-operation gate for destructive, privileged, storage, archive-log, loganchor, property, TLS, and recovery-sensitive administration work.
APB-000016	GPTs/agent_playbooks/protected_operations.md	Protected Administration Operations Playbook	Protected administration operations	pass	SRC-000113	repo	Manuals/Altibase_7.3/kor/Administrator's Manual.md	product_source	administrator_operations	7.3	Korean authoritative	SHARD-001	BLOCK-000004	SRC-000113/BLOCK-000004	pass	primary_working_source		KAE-BLOCK-000272;KAE-BLOCK-000273;KAE-BLOCK-000276	commands;SQL;configuration;validation_sql;runbook;recovery_plan	yes	CONF-000004;CONF-000005;CONF-000007	APG-S2-J012-003;APG-S2-J012-004	residual_risk_recheck_required;downstream_stage3_4_work	Cross-cutting protected-operation gate for destructive, privileged, storage, archive-log, loganchor, property, TLS, and recovery-sensitive administration work.
APB-000016	GPTs/agent_playbooks/protected_operations.md	Protected Administration Operations Playbook	Protected administration operations	pass	SRC-000082	repo	Manuals/Altibase_7.3/eng/Administrator’s Manual.md	product_source	administrator_operations	7.3	English extraction aid	SHARD-001	BLOCK-000003	SRC-000082/BLOCK-000003	pass	primary_working_source		KAE-BLOCK-000272;KAE-BLOCK-000273;KAE-BLOCK-000276	commands;SQL;configuration;validation_sql;runbook;recovery_plan	yes	CONF-000004;CONF-000005;CONF-000007	APG-S2-J012-003;APG-S2-J012-004	residual_risk_recheck_required;downstream_stage3_4_work	Cross-cutting protected-operation gate for destructive, privileged, storage, archive-log, loganchor, property, TLS, and recovery-sensitive administration work.
APB-000016	GPTs/agent_playbooks/protected_operations.md	Protected Administration Operations Playbook	Protected administration operations	pass	SRC-000120	repo	Manuals/Altibase_7.3/kor/General_Reference-1.Data Types & Altibase Properties.md	product_source	general_reference_1_datatypes_properties	7.3	Korean authoritative	SHARD-008	BLOCK-000517	SRC-000120/BLOCK-000517	pass	primary_working_source		KAE-BLOCK-000272;KAE-BLOCK-000273;KAE-BLOCK-000276	commands;SQL;configuration;validation_sql;runbook;recovery_plan	yes	CONF-000004;CONF-000005;CONF-000007	APG-S2-J012-003;APG-S2-J012-004	residual_risk_recheck_required;downstream_stage3_4_work	Cross-cutting protected-operation gate for destructive, privileged, storage, archive-log, loganchor, property, TLS, and recovery-sensitive administration work.
APB-000016	GPTs/agent_playbooks/protected_operations.md	Protected Administration Operations Playbook	Protected administration operations	pass	SRC-000089	repo	Manuals/Altibase_7.3/eng/General Reference-1.Data Types & Altibase Properties.md	product_source	general_reference_1_datatypes_properties	7.3	English extraction aid	SHARD-008	BLOCK-000516	SRC-000089/BLOCK-000516	pass	primary_working_source		KAE-BLOCK-000272;KAE-BLOCK-000273;KAE-BLOCK-000276	commands;SQL;configuration;validation_sql;runbook;recovery_plan	yes	CONF-000004;CONF-000005;CONF-000007	APG-S2-J012-003;APG-S2-J012-004	residual_risk_recheck_required;downstream_stage3_4_work	Cross-cutting protected-operation gate for destructive, privileged, storage, archive-log, loganchor, property, TLS, and recovery-sensitive administration work.
APB-000016	GPTs/agent_playbooks/protected_operations.md	Protected Administration Operations Playbook	Protected administration operations	pass	SRC-000134	repo	Manuals/Altibase_7.3/kor/SQL Reference.md	product_source	sql_reference	7.3	Korean authoritative	SHARD-014	BLOCK-000886	SRC-000134/BLOCK-000886	pass	primary_working_source		KAE-BLOCK-000272;KAE-BLOCK-000273;KAE-BLOCK-000276	commands;SQL;configuration;validation_sql;runbook;recovery_plan	yes	CONF-000004;CONF-000005;CONF-000007	APG-S2-J012-003;APG-S2-J012-004	residual_risk_recheck_required;downstream_stage3_4_work	Cross-cutting protected-operation gate for destructive, privileged, storage, archive-log, loganchor, property, TLS, and recovery-sensitive administration work.
APB-000016	GPTs/agent_playbooks/protected_operations.md	Protected Administration Operations Playbook	Protected administration operations	pass	SRC-000103	repo	Manuals/Altibase_7.3/eng/SQL Reference.md	product_source	sql_reference	7.3	English extraction aid	SHARD-014	BLOCK-000885	SRC-000103/BLOCK-000885	pass	primary_working_source		KAE-BLOCK-000272;KAE-BLOCK-000273;KAE-BLOCK-000276	commands;SQL;configuration;validation_sql;runbook;recovery_plan	yes	CONF-000004;CONF-000005;CONF-000007	APG-S2-J012-003;APG-S2-J012-004	residual_risk_recheck_required;downstream_stage3_4_work	Cross-cutting protected-operation gate for destructive, privileged, storage, archive-log, loganchor, property, TLS, and recovery-sensitive administration work.
APB-000016	GPTs/agent_playbooks/protected_operations.md	Protected Administration Operations Playbook	Protected administration operations	pass	SRC-000173	repo	Manuals/Altibase_trunk/kor/Administrator's Manual.md	product_source	administrator_operations	8.1_verified	Korean authoritative; Altibase 8.1 verified source	SHARD-001	BLOCK-000006	SRC-000173/BLOCK-000006	pass	primary_working_source		KAE-BLOCK-000272;KAE-BLOCK-000273;KAE-BLOCK-000276	commands;SQL;configuration;validation_sql;runbook;recovery_plan	yes	CONF-000004;CONF-000005;CONF-000007	APG-S2-J012-003;APG-S2-J012-004	residual_risk_recheck_required;downstream_stage3_4_work	Cross-cutting protected-operation gate for destructive, privileged, storage, archive-log, loganchor, property, TLS, and recovery-sensitive administration work.
APB-000016	GPTs/agent_playbooks/protected_operations.md	Protected Administration Operations Playbook	Protected administration operations	pass	SRC-000143	repo	Manuals/Altibase_trunk/eng/Administrator’s Manual.md	product_source	administrator_operations	8.1_verified	English extraction aid; Altibase 8.1 verified source	SHARD-001	BLOCK-000005	SRC-000143/BLOCK-000005	pass	primary_working_source		KAE-BLOCK-000272;KAE-BLOCK-000273;KAE-BLOCK-000276	commands;SQL;configuration;validation_sql;runbook;recovery_plan	yes	CONF-000004;CONF-000005;CONF-000007	APG-S2-J012-003;APG-S2-J012-004	residual_risk_recheck_required;downstream_stage3_4_work	Cross-cutting protected-operation gate for destructive, privileged, storage, archive-log, loganchor, property, TLS, and recovery-sensitive administration work.
APB-000016	GPTs/agent_playbooks/protected_operations.md	Protected Administration Operations Playbook	Protected administration operations	pass	SRC-000180	repo	Manuals/Altibase_trunk/kor/General_Reference-1.Data Types & Altibase Properties.md	product_source	general_reference_1_datatypes_properties	8.1_verified	Korean authoritative; Altibase 8.1 verified source	SHARD-008	BLOCK-000519	SRC-000180/BLOCK-000519	pass	primary_working_source		KAE-BLOCK-000272;KAE-BLOCK-000273;KAE-BLOCK-000276	commands;SQL;configuration;validation_sql;runbook;recovery_plan	yes	CONF-000004;CONF-000005;CONF-000007	APG-S2-J012-003;APG-S2-J012-004	residual_risk_recheck_required;downstream_stage3_4_work	Cross-cutting protected-operation gate for destructive, privileged, storage, archive-log, loganchor, property, TLS, and recovery-sensitive administration work.
APB-000016	GPTs/agent_playbooks/protected_operations.md	Protected Administration Operations Playbook	Protected administration operations	pass	SRC-000150	repo	Manuals/Altibase_trunk/eng/General Reference-1.Data Types & Altibase Properties.md	product_source	general_reference_1_datatypes_properties	8.1_verified	English extraction aid; Altibase 8.1 verified source	SHARD-008	BLOCK-000518	SRC-000150/BLOCK-000518	pass	primary_working_source		KAE-BLOCK-000272;KAE-BLOCK-000273;KAE-BLOCK-000276	commands;SQL;configuration;validation_sql;runbook;recovery_plan	yes	CONF-000004;CONF-000005;CONF-000007	APG-S2-J012-003;APG-S2-J012-004	residual_risk_recheck_required;downstream_stage3_4_work	Cross-cutting protected-operation gate for destructive, privileged, storage, archive-log, loganchor, property, TLS, and recovery-sensitive administration work.
APB-000016	GPTs/agent_playbooks/protected_operations.md	Protected Administration Operations Playbook	Protected administration operations	pass	SRC-000194	repo	Manuals/Altibase_trunk/kor/SQL Reference.md	product_source	sql_reference	8.1_verified	Korean authoritative; Altibase 8.1 verified source	SHARD-014	BLOCK-000888	SRC-000194/BLOCK-000888	pass	primary_working_source		KAE-BLOCK-000272;KAE-BLOCK-000273;KAE-BLOCK-000276	commands;SQL;configuration;validation_sql;runbook;recovery_plan	yes	CONF-000004;CONF-000005;CONF-000007	APG-S2-J012-003;APG-S2-J012-004	residual_risk_recheck_required;downstream_stage3_4_work	Cross-cutting protected-operation gate for destructive, privileged, storage, archive-log, loganchor, property, TLS, and recovery-sensitive administration work.
APB-000016	GPTs/agent_playbooks/protected_operations.md	Protected Administration Operations Playbook	Protected administration operations	pass	SRC-000163	repo	Manuals/Altibase_trunk/eng/SQL Reference.md	product_source	sql_reference	8.1_verified	English extraction aid; Altibase 8.1 verified source	SHARD-014	BLOCK-000887	SRC-000163/BLOCK-000887	pass	primary_working_source		KAE-BLOCK-000272;KAE-BLOCK-000273;KAE-BLOCK-000276	commands;SQL;configuration;validation_sql;runbook;recovery_plan	yes	CONF-000004;CONF-000005;CONF-000007	APG-S2-J012-003;APG-S2-J012-004	residual_risk_recheck_required;downstream_stage3_4_work	Cross-cutting protected-operation gate for destructive, privileged, storage, archive-log, loganchor, property, TLS, and recovery-sensitive administration work.
APB-000016	GPTs/agent_playbooks/protected_operations.md	Protected Administration Operations Playbook	Protected administration operations	pass	AID-SRC-000428	aid	~/AID/llm-reference/03-operation-administration-security.md	aid_source	aid_llm_reference	aid	AID source-backed llm-reference	SHARD-003	BLOCK-000438	AID-SRC-000428/BLOCK-000438	pass	primary_working_source		KAE-BLOCK-000272;KAE-BLOCK-000273;KAE-BLOCK-000276	commands;SQL;configuration;validation_sql;runbook;recovery_plan	yes	CONF-000004;CONF-000005;CONF-000007	APG-S2-J012-003;APG-S2-J012-004	residual_risk_recheck_required;downstream_stage3_4_work	Cross-cutting protected-operation gate for destructive, privileged, storage, archive-log, loganchor, property, TLS, and recovery-sensitive administration work.
APB-000016	GPTs/agent_playbooks/protected_operations.md	Protected Administration Operations Playbook	Protected administration operations	pass	AID-SRC-000429	aid	~/AID/llm-reference/04-backup-recovery.md	aid_source	aid_llm_reference	aid	AID source-backed llm-reference	SHARD-003	BLOCK-000439	AID-SRC-000429/BLOCK-000439	pass	primary_working_source		KAE-BLOCK-000272;KAE-BLOCK-000273;KAE-BLOCK-000276	commands;SQL;configuration;validation_sql;runbook;recovery_plan	yes	CONF-000004;CONF-000005;CONF-000007	APG-S2-J012-003;APG-S2-J012-004	residual_risk_recheck_required;downstream_stage3_4_work	Cross-cutting protected-operation gate for destructive, privileged, storage, archive-log, loganchor, property, TLS, and recovery-sensitive administration work.
APB-000017	GPTs/agent_playbooks/aid_version_release_patch_routing.md	AID, Version, Release, And Patch Routing Playbook	AID, version, release, and patch routing	pass	SRC-000228	repo	PatchNotes/Altibase_7.1/Altibase_7_1_Version_Histories.md	patch_note	patch_notes	7.1	Repository source evidence	SHARD-011	BLOCK-000615	SRC-000228/BLOCK-000615	pass	upload_content_candidate_when_used	AID-000001;AID-000002;AID-000003;AID-000004;AID-000005;AID-000006;AID-000015;AID-000016;AID-000022;AID-000023;AID-000025;AID-000028	KAE-BLOCK-000022;KAE-BLOCK-000157;KAE-BLOCK-000231;KAE-BLOCK-000240;KAE-BLOCK-000241;KAE-BLOCK-000242;KAE-BLOCK-000275;KAE-BLOCK-000276;KAE-BLOCK-000287	routing_matrix;source_recheck_plan;version_boundary_note;patch_token_packet;aid_decision_packet;validation_checks	yes	CONF-000001;CONF-000002;CONF-000004;CONF-000005;CONF-000006;CONF-000007;CONF-000008;CONF-000009	APG-S2-J012-002;APG-S2-J012-003;APG-S2-J012-004	accepted_limitation;residual_risk_recheck_required;downstream_stage3_4_work	Cross-domain routing gate for AID classifications, 7.1/7.3/8.1 boundaries, release notes, patch tokens, version-history protocol fields, accepted limitations, and source rechecks.
APB-000017	GPTs/agent_playbooks/aid_version_release_patch_routing.md	AID, Version, Release, And Patch Routing Playbook	AID, version, release, and patch routing	pass	SRC-000397	repo	PatchNotes/Altibase_7.3/Altibase_7_3_Version_Histories.md	patch_note	patch_notes	7.3	Repository source evidence	SHARD-011	BLOCK-000784	SRC-000397/BLOCK-000784	pass	upload_content_candidate_when_used	AID-000001;AID-000002;AID-000003;AID-000004;AID-000005;AID-000006;AID-000015;AID-000016;AID-000022;AID-000023;AID-000025;AID-000028	KAE-BLOCK-000022;KAE-BLOCK-000157;KAE-BLOCK-000231;KAE-BLOCK-000240;KAE-BLOCK-000241;KAE-BLOCK-000242;KAE-BLOCK-000275;KAE-BLOCK-000276;KAE-BLOCK-000287	routing_matrix;source_recheck_plan;version_boundary_note;patch_token_packet;aid_decision_packet;validation_checks	yes	CONF-000001;CONF-000002;CONF-000004;CONF-000005;CONF-000006;CONF-000007;CONF-000008;CONF-000009	APG-S2-J012-002;APG-S2-J012-003;APG-S2-J012-004	accepted_limitation;residual_risk_recheck_required;downstream_stage3_4_work	Cross-domain routing gate for AID classifications, 7.1/7.3/8.1 boundaries, release notes, patch tokens, version-history protocol fields, accepted limitations, and source rechecks.
APB-000017	GPTs/agent_playbooks/aid_version_release_patch_routing.md	AID, Version, Release, And Patch Routing Playbook	AID, version, release, and patch routing	pass	SRC-000424	repo	ReleaseNotes/Altibase 7.1/README.md	release_note	release_notes_platform	7.1	Repository source evidence	SHARD-012	BLOCK-000819	SRC-000424/BLOCK-000819	pass	upload_content_candidate_when_used	AID-000001;AID-000002;AID-000003;AID-000004;AID-000005;AID-000006;AID-000015;AID-000016;AID-000022;AID-000023;AID-000025;AID-000028	KAE-BLOCK-000022;KAE-BLOCK-000157;KAE-BLOCK-000231;KAE-BLOCK-000240;KAE-BLOCK-000241;KAE-BLOCK-000242;KAE-BLOCK-000275;KAE-BLOCK-000276;KAE-BLOCK-000287	routing_matrix;source_recheck_plan;version_boundary_note;patch_token_packet;aid_decision_packet;validation_checks	yes	CONF-000001;CONF-000002;CONF-000004;CONF-000005;CONF-000006;CONF-000007;CONF-000008;CONF-000009	APG-S2-J012-002;APG-S2-J012-003;APG-S2-J012-004	accepted_limitation;residual_risk_recheck_required;downstream_stage3_4_work	Cross-domain routing gate for AID classifications, 7.1/7.3/8.1 boundaries, release notes, patch tokens, version-history protocol fields, accepted limitations, and source rechecks.
APB-000017	GPTs/agent_playbooks/aid_version_release_patch_routing.md	AID, Version, Release, And Patch Routing Playbook	AID, version, release, and patch routing	pass	SRC-000425	repo	ReleaseNotes/Altibase 7.3/README.md	release_note	release_notes_platform	7.3	Repository source evidence	SHARD-012	BLOCK-000822	SRC-000425/BLOCK-000822	pass	upload_content_candidate_when_used	AID-000001;AID-000002;AID-000003;AID-000004;AID-000005;AID-000006;AID-000015;AID-000016;AID-000022;AID-000023;AID-000025;AID-000028	KAE-BLOCK-000022;KAE-BLOCK-000157;KAE-BLOCK-000231;KAE-BLOCK-000240;KAE-BLOCK-000241;KAE-BLOCK-000242;KAE-BLOCK-000275;KAE-BLOCK-000276;KAE-BLOCK-000287	routing_matrix;source_recheck_plan;version_boundary_note;patch_token_packet;aid_decision_packet;validation_checks	yes	CONF-000001;CONF-000002;CONF-000004;CONF-000005;CONF-000006;CONF-000007;CONF-000008;CONF-000009	APG-S2-J012-002;APG-S2-J012-003;APG-S2-J012-004	accepted_limitation;residual_risk_recheck_required;downstream_stage3_4_work	Cross-domain routing gate for AID classifications, 7.1/7.3/8.1 boundaries, release notes, patch tokens, version-history protocol fields, accepted limitations, and source rechecks.
APB-000017	GPTs/agent_playbooks/aid_version_release_patch_routing.md	AID, Version, Release, And Patch Routing Playbook	AID, version, release, and patch routing	pass	SRC-000426	repo	ReleaseNotes/Altibase 8.1/README.md	release_note	release_notes_platform	8.1_verified	Altibase 8.1 verified source index	SHARD-012	BLOCK-000827	SRC-000426/BLOCK-000827	pass	upload_content_candidate_when_used	AID-000001;AID-000002;AID-000003;AID-000004;AID-000005;AID-000006;AID-000015;AID-000016;AID-000022;AID-000023;AID-000025;AID-000028	KAE-BLOCK-000022;KAE-BLOCK-000157;KAE-BLOCK-000231;KAE-BLOCK-000240;KAE-BLOCK-000241;KAE-BLOCK-000242;KAE-BLOCK-000275;KAE-BLOCK-000276;KAE-BLOCK-000287	routing_matrix;source_recheck_plan;version_boundary_note;patch_token_packet;aid_decision_packet;validation_checks	yes	CONF-000001;CONF-000002;CONF-000004;CONF-000005;CONF-000006;CONF-000007;CONF-000008;CONF-000009	APG-S2-J012-002;APG-S2-J012-003;APG-S2-J012-004	accepted_limitation;residual_risk_recheck_required;downstream_stage3_4_work	Cross-domain routing gate for AID classifications, 7.1/7.3/8.1 boundaries, release notes, patch tokens, version-history protocol fields, accepted limitations, and source rechecks.
APB-000017	GPTs/agent_playbooks/aid_version_release_patch_routing.md	AID, Version, Release, And Patch Routing Playbook	AID, version, release, and patch routing	pass	SRC-000450	repo	ReleaseNotes/kor/Altibase_7_1_0_1_2_Release_Notes.md	release_note	release_notes_platform	7.1.0.1.2	Korean authoritative	SHARD-012	BLOCK-000821	SRC-000450/BLOCK-000821	pass	upload_content_candidate_when_used	AID-000001;AID-000002;AID-000003;AID-000004;AID-000005;AID-000006;AID-000015;AID-000016;AID-000022;AID-000023;AID-000025;AID-000028	KAE-BLOCK-000022;KAE-BLOCK-000157;KAE-BLOCK-000231;KAE-BLOCK-000240;KAE-BLOCK-000241;KAE-BLOCK-000242;KAE-BLOCK-000275;KAE-BLOCK-000276;KAE-BLOCK-000287	routing_matrix;source_recheck_plan;version_boundary_note;patch_token_packet;aid_decision_packet;validation_checks	yes	CONF-000001;CONF-000002;CONF-000004;CONF-000005;CONF-000006;CONF-000007;CONF-000008;CONF-000009	APG-S2-J012-002;APG-S2-J012-003;APG-S2-J012-004	accepted_limitation;residual_risk_recheck_required;downstream_stage3_4_work	Cross-domain routing gate for AID classifications, 7.1/7.3/8.1 boundaries, release notes, patch tokens, version-history protocol fields, accepted limitations, and source rechecks.
APB-000017	GPTs/agent_playbooks/aid_version_release_patch_routing.md	AID, Version, Release, And Patch Routing Playbook	AID, version, release, and patch routing	pass	SRC-000451	repo	ReleaseNotes/kor/Altibase_7_3_0_0_1_Release_Notes.md	release_note	release_notes_platform	7.3.0.0.1	Korean authoritative	SHARD-012	BLOCK-000824	SRC-000451/BLOCK-000824	pass	upload_content_candidate_when_used	AID-000001;AID-000002;AID-000003;AID-000004;AID-000005;AID-000006;AID-000015;AID-000016;AID-000022;AID-000023;AID-000025;AID-000028	KAE-BLOCK-000022;KAE-BLOCK-000157;KAE-BLOCK-000231;KAE-BLOCK-000240;KAE-BLOCK-000241;KAE-BLOCK-000242;KAE-BLOCK-000275;KAE-BLOCK-000276;KAE-BLOCK-000287	routing_matrix;source_recheck_plan;version_boundary_note;patch_token_packet;aid_decision_packet;validation_checks	yes	CONF-000001;CONF-000002;CONF-000004;CONF-000005;CONF-000006;CONF-000007;CONF-000008;CONF-000009	APG-S2-J012-002;APG-S2-J012-003;APG-S2-J012-004	accepted_limitation;residual_risk_recheck_required;downstream_stage3_4_work	Cross-domain routing gate for AID classifications, 7.1/7.3/8.1 boundaries, release notes, patch tokens, version-history protocol fields, accepted limitations, and source rechecks.
