crosswalk_row_type	source_id	source_origin	source_path	source_role	source_family	version_scope	authority_label	aid_tier	aid_source_class	aid_coverage_status	aid_allowed_downstream_use	aid_required_label	selection_decision	extraction_mode	source_pack_shard_id	source_pack_block_id	source_pack_validation_status	baseline_block_ids	baseline_alignment_statuses	baseline_downstream_uses	baseline_source_types	conflict_or_recheck_ids	downstream_candidate_use	stage2_routing_status	no_baseline_or_blocker_reason	last_verified_job
source_pack_source	AID-SRC-000289	aid	~/AID/arch/Home/Altibase Monitoring Queries Guide/3. Monitoring Elements and Corresponding Monitoring Queries/12. Constraints__14058280.md	aid_source	aid_06_monitoring_diagnostics	aid	AID Link-validated Korean-source-verified		Link-validated Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000157	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000290	aid	~/AID/arch/Home/Altibase Monitoring Queries Guide/3. Monitoring Elements and Corresponding Monitoring Queries/13. Replication__14058282.md	aid_source	aid_06_monitoring_diagnostics	aid	AID Link-validated Korean-source-verified		Link-validated Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000158	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000291	aid	~/AID/arch/Home/Altibase Monitoring Queries Guide/3. Monitoring Elements and Corresponding Monitoring Queries/2. Statement__14058256.md	aid_source	aid_06_monitoring_diagnostics	aid	AID Link-validated Korean-source-verified		Link-validated Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000159	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000292	aid	~/AID/arch/Home/Altibase Monitoring Queries Guide/3. Monitoring Elements and Corresponding Monitoring Queries/3. Service Thread__14058260.md	aid_source	aid_06_monitoring_diagnostics	aid	AID Link-validated Korean-source-verified		Link-validated Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000160	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000293	aid	~/AID/arch/Home/Altibase Monitoring Queries Guide/3. Monitoring Elements and Corresponding Monitoring Queries/4. Transaction & Lock__14058264.md	aid_source	aid_06_monitoring_diagnostics	aid	AID Link-validated Korean-source-verified		Link-validated Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000161	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000294	aid	~/AID/arch/Home/Altibase Monitoring Queries Guide/3. Monitoring Elements and Corresponding Monitoring Queries/5. Redo Logfile__14058266.md	aid_source	aid_06_monitoring_diagnostics	aid	AID Link-validated Korean-source-verified		Link-validated Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000162	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000295	aid	~/AID/arch/Home/Altibase Monitoring Queries Guide/3. Monitoring Elements and Corresponding Monitoring Queries/6. GC (Garbage Collector)__14058268.md	aid_source	aid_06_monitoring_diagnostics	aid	AID Link-validated Korean-source-verified		Link-validated Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000163	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000296	aid	~/AID/arch/Home/Altibase Monitoring Queries Guide/3. Monitoring Elements and Corresponding Monitoring Queries/7. Memory__14058270.md	aid_source	aid_06_monitoring_diagnostics	aid	AID Link-validated Korean-source-verified		Link-validated Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000164	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000297	aid	~/AID/arch/Home/Altibase Monitoring Queries Guide/3. Monitoring Elements and Corresponding Monitoring Queries/8. Tablespace (TBS)__14058272.md	aid_source	aid_06_monitoring_diagnostics	aid	AID Link-validated Korean-source-verified		Link-validated Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000165	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000298	aid	~/AID/arch/Home/Altibase Monitoring Queries Guide/3. Monitoring Elements and Corresponding Monitoring Queries/9. Disk Buffer__14058274.md	aid_source	aid_06_monitoring_diagnostics	aid	AID Link-validated Korean-source-verified		Link-validated Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000166	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000299	aid	~/AID/arch/Home/Altibase Monitoring Queries Guide/3. Monitoring Elements and Corresponding Monitoring Queries__14058252.md	aid_source	aid_06_monitoring_diagnostics	aid	AID Link-validated Korean-source-verified		Link-validated Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000167	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000300	aid	~/AID/arch/Home/Altibase Monitoring Queries Guide__14058229.md	aid_source	aid_06_monitoring_diagnostics	aid	AID Link-validated Korean-source-verified		Link-validated Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000168	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000301	aid	~/AID/arch/Home/Altibase ODBC Development Guide in Windows Environment__15138911.md	aid_source	aid_09_development_client_api	aid	AID Link-validated Korean-source-verified		Link-validated Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000339	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000302	aid	~/AID/arch/Home/Altibase Oracle Conversion Guide/1. Environment Configuration__14647318.md	aid_source	aid_11_migration_conversion_tools	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000412	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000303	aid	~/AID/arch/Home/Altibase Oracle Conversion Guide/2. Environment Setting/2-1 Object Conversion__14647322.md	aid_source	aid_11_migration_conversion_tools	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000413	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000304	aid	~/AID/arch/Home/Altibase Oracle Conversion Guide/2. Environment Setting/2-2 SQL Conversion__14647324.md	aid_source	aid_11_migration_conversion_tools	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000414	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000305	aid	~/AID/arch/Home/Altibase Oracle Conversion Guide/2. Environment Setting/2-3 Stored Procedure _ Function Conversion__14647326.md	aid_source	aid_11_migration_conversion_tools	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000415	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000306	aid	~/AID/arch/Home/Altibase Oracle Conversion Guide/2. Environment Setting__14647320.md	aid_source	aid_11_migration_conversion_tools	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000416	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000307	aid	~/AID/arch/Home/Altibase Oracle Conversion Guide/3. Conversion Procedure__14647349.md	aid_source	aid_11_migration_conversion_tools	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000417	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000308	aid	~/AID/arch/Home/Altibase Oracle Conversion Guide__14647316.md	aid_source	aid_11_migration_conversion_tools	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000418	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000309	aid	~/AID/arch/Home/Altibase Precompiler Guide/1. Considerations for ALTIBASE Development__14647447.md	aid_source	aid_09_development_client_api	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000340	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000310	aid	~/AID/arch/Home/Altibase Precompiler Guide/2. How to use APRE__14647451.md	aid_source	aid_09_development_client_api	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000341	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000311	aid	~/AID/arch/Home/Altibase Precompiler Guide/3. APRE Sample Program__14647488.md	aid_source	aid_09_development_client_api	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000342	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000312	aid	~/AID/arch/Home/Altibase Precompiler Guide/4. Frequently Occurring Error Messages__22643006.md	aid_source	aid_07_troubleshooting_error_messages	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000307	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000313	aid	~/AID/arch/Home/Altibase Precompiler Guide/5. Considerations when converting from other DBMSs__14647506.md	aid_source	aid_09_development_client_api	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000343	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000314	aid	~/AID/arch/Home/Altibase Precompiler Guide__14647438.md	aid_source	aid_09_development_client_api	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000344	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000315	aid	~/AID/arch/Home/Altibase Quick Install & Start for UNIX__16875604.md	aid_source	aid_01_installation_upgrade_platform	aid	AID Link-validated Korean-source-verified		Link-validated Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000022	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000316	aid	~/AID/arch/Home/Altibase Replication Configuration Guide__14647672.md	aid_source	aid_05_replication_ha	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000115	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000317	aid	~/AID/arch/Home/Altibase Replication Constraints Guide__22643008.md	aid_source	aid_05_replication_ha	aid	AID Link-validated Korean-source-verified		Link-validated Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000116	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000318	aid	~/AID/arch/Home/Altibase SQL Tuning Guide__22643010.md	aid_source	aid_08_sql_performance_tuning	aid	AID Link-validated Korean-source-verified		Link-validated Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000320	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000319	aid	~/AID/arch/Home/Altibase VC 2008 Development Guide__19333567.md	aid_source	aid_11_migration_conversion_tools	aid	AID Link-validated Korean-source-verified		Link-validated Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000419	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000320	aid	~/AID/arch/Home/Altibase VC 2010 Development Guide__19334121.md	aid_source	aid_11_migration_conversion_tools	aid	AID Link-validated Korean-source-verified		Link-validated Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000420	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000321	aid	~/AID/arch/Home/Altibase Window ADO.NET Development Guide/1. ADO.NET Settings__14647569.md	aid_source	aid_09_development_client_api	aid	AID Link-validated Korean-source-verified		Link-validated Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000345	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000322	aid	~/AID/arch/Home/Altibase Window ADO.NET Development Guide/2. ADO.NET Development Guide__14647573.md	aid_source	aid_09_development_client_api	aid	AID Link-validated Korean-source-verified		Link-validated Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000346	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000323	aid	~/AID/arch/Home/Altibase Window ADO.NET Development Guide/3. Frequent Error Messages__14647579.md	aid_source	aid_09_development_client_api	aid	AID Link-validated Korean-source-verified		Link-validated Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000347	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000324	aid	~/AID/arch/Home/Altibase Window ADO.NET Development Guide__14647565.md	aid_source	aid_09_development_client_api	aid	AID Link-validated Korean-source-verified		Link-validated Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000348	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000325	aid	~/AID/arch/Home/Altibase and unixODBC Integration Guide/1. unixODBC Manager Installation__14647417.md	aid_source	aid_09_development_client_api	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000349	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000326	aid	~/AID/arch/Home/Altibase and unixODBC Integration Guide/2. Integrating unixODBC Manager__14647432.md	aid_source	aid_09_development_client_api	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000350	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000327	aid	~/AID/arch/Home/Altibase and unixODBC Integration Guide__14647413.md	aid_source	aid_09_development_client_api	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000351	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000328	aid	~/AID/arch/Home/Altibase_Oracle Comparison__16875638.md	aid_source	aid_11_migration_conversion_tools	aid	AID Link-validated Korean-source-verified		Link-validated Korean-source-verified				include_exact	exact_markdown	SHARD-002	BLOCK-000421	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000329	aid	~/AID/arch/Home/Configuration Guide For Minimizing Disk I_O Contention__22643018.md	aid_source	aid_02_architecture_storage_concepts	aid	AID Link-validated Korean-source-verified		Link-validated Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000037	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000330	aid	~/AID/arch/Home/Considerations for Altibase Backup Policy/1. Backup Types__14647714.md	aid_source	aid_04_backup_recovery	aid	AID Link-validated Korean-source-verified		Link-validated Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000095	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000331	aid	~/AID/arch/Home/Considerations for Altibase Backup Policy/2. Considerations for Determining Backup Policy__14647722.md	aid_source	aid_04_backup_recovery	aid	AID Link-validated Korean-source-verified		Link-validated Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000096	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000332	aid	~/AID/arch/Home/Considerations for Altibase Backup Policy/3. Summary (Considerations for Altibase Backup Policy)__14647728.md	aid_source	aid_04_backup_recovery	aid	AID Link-validated Korean-source-verified		Link-validated Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000097	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000333	aid	~/AID/arch/Home/Considerations for Altibase Backup Policy__14647709.md	aid_source	aid_04_backup_recovery	aid	AID Link-validated Korean-source-verified		Link-validated Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000098	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000334	aid	~/AID/arch/Home/Creating ALTIBASE Database__22643020.md	aid_source	aid_01_installation_upgrade_platform	aid	AID Link-validated Korean-source-verified		Link-validated Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000023	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000335	aid	~/AID/arch/Home/Disk Configuration Guide for Altibase/1. Disk I_O Occurrence Type__14647512.md	aid_source	aid_02_architecture_storage_concepts	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000038	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
